page,clicks,impressions,ctr_pct,position
https://9takes.com/personality-analysis/robert-pattinson,4,756,0.53,10.8
https://9takes.com/personality-analysis/shia-labeouf,4,393,1.02,8.8
https://9takes.com/personality-analysis/steve-carell,4,663,0.60,9.8
https://9takes.com/personality-analysis/tom-hiddleston,4,945,0.42,8.0
https://9takes.com/personality-analysis/zoe-kravitz,4,255,1.57,10.8
https://9takes.com/enneagram-corner/enneagram-anxiety-complete-guide,3,849,0.35,11.2
https://9takes.com/enneagram-corner/enneagram-dating-guide-for-men,3,471,0.64,10.4
https://9takes.com/enneagram-corner/enneagram-medication-mental-health,3,210,1.43,7.6
https://9takes.com/enneagram-corner/enneagram-parenting-styles,3,830,0.36,31.7
https://9takes.com/enneagram-corner/enneagram-party-planner,3,66,4.55,23.5
https://9takes.com/enneagram-corner/enneagram-types-working-in-teams,3,1450,0.21,53.7
https://9takes.com/enneagram-corner/mental-health/enneagram-crisis-management-guide,3,339,0.88,10.3
https://9takes.com/enneagram-corner/mental-health/enneagram-therapy-guide,3,233,1.29,16.3
https://9takes.com/enneagram-corner/why-you-cant-stop-overthinking-enneagram,3,469,0.64,11.4
https://9takes.com/personality-analysis/Agatha-Christie,3,82,3.66,7.9
https://9takes.com/personality-analysis/Caleb-Hearon,3,91,3.30,8.4
https://9takes.com/personality-analysis/alexandria-ocasio-cortez,3,211,1.42,9.3
https://9takes.com/personality-analysis/anna-kendrick,3,124,2.42,9.3
https://9takes.com/personality-analysis/friedrich-nietzsche,3,1452,0.21,8.6
https://9takes.com/personality-analysis/garry-tan,3,434,0.69,9.2
https://9takes.com/personality-analysis/george-h-w-bush,3,214,1.40,13.1
https://9takes.com/personality-analysis/gracie-abrams,3,518,0.58,8.4
https://9takes.com/personality-analysis/hailey-bieber,3,988,0.30,9.4
https://9takes.com/personality-analysis/jimmy-fallon,3,682,0.44,6.5
https://9takes.com/personality-analysis/joseph-stalin,3,629,0.48,10.1
https://9takes.com/personality-analysis/kai-cenat,3,2043,0.15,8.4
https://9takes.com/personality-analysis/keanu-reeves,3,1008,0.30,11.1
https://9takes.com/personality-analysis/kylie-jenner,3,543,0.55,11.7
https://9takes.com/personality-analysis/larry-page,3,258,1.16,13.5
https://9takes.com/personality-analysis/leila-hormozi,3,314,0.96,9.9
https://9takes.com/personality-analysis/michael-b-jordan,3,256,1.17,12.1
https://9takes.com/personality-analysis/ryan-grim,3,268,1.12,10.3
https://9takes.com/personality-analysis/sam-bankman-fried,3,264,1.14,9.2
https://9takes.com/personality-analysis/sean-evans,3,202,1.49,7.0
https://9takes.com/personality-analysis/sydney-sweeney,3,3181,0.09,7.7
https://9takes.com/personality-analysis/taylor-swift,3,288,1.04,13.7
https://9takes.com/personality-analysis/trevor-noah,3,477,0.63,10.1
https://9takes.com/pop-culture,3,281,1.07,14.2
https://9takes.com/enneagram-corner/beginners-guide-to-determining-your-enneagram-type,2,324,0.62,39.0
https://9takes.com/enneagram-corner/enneagram-leadership,2,623,0.32,42.8
https://9takes.com/enneagram-corner/enneagram-personal-growth,2,958,0.21,29.2
https://9takes.com/enneagram-corner/enneagram-therapy-resistance-guide,2,88,2.27,10.4
https://9takes.com/enneagram-corner/love-languages-and-enneagram-types,2,1633,0.12,11.5
https://9takes.com/enneagram-corner/why-dating-apps-are-harder-for-certain-personality-types,2,372,0.54,15.3
https://9takes.com/enneagram-corner/why-the-next-thing-wont-fix-it-type-7,2,131,1.53,8.7
https://9takes.com/personality-analysis/Benson-Boone,2,58,3.45,8.3
https://9takes.com/personality-analysis/Jenna-Ortega,2,101,1.98,2.4
https://9takes.com/personality-analysis/Madison-Beer,2,211,0.95,6.9
https://9takes.com/personality-analysis/Tina-Fey,2,118,1.69,5.7
https://9takes.com/personality-analysis/alex-hormozi,2,1409,0.14,11.1
https://9takes.com/personality-analysis/anna-wintour,2,212,0.94,11.4
https://9takes.com/personality-analysis/arnold-schwarzenegger,2,351,0.57,10.6
https://9takes.com/personality-analysis/asmongold,2,767,0.26,8.3
https://9takes.com/personality-analysis/barack-obama,2,347,0.58,9.7
https://9takes.com/personality-analysis/bernard-arnault,2,211,0.95,10.7
https://9takes.com/personality-analysis/beyonce-knowles,2,586,0.34,10.0
https://9takes.com/personality-analysis/bill-gates,2,665,0.30,15.6
https://9takes.com/personality-analysis/caleb-hearon,2,256,0.78,9.1
https://9takes.com/personality-analysis/conan-obrien,2,87,2.30,9.5
https://9takes.com/personality-analysis/david-goggins,2,516,0.39,11.4
https://9takes.com/personality-analysis/elon-musk,2,2390,0.08,13.9
https://9takes.com/personality-analysis/eminem,2,477,0.42,11.9
https://9takes.com/personality-analysis/gavin-newsom,2,407,0.49,8.5
https://9takes.com/personality-analysis/grimes,2,943,0.21,13.6
https://9takes.com/personality-analysis/henry-cavill,2,932,0.21,11.1
https://9takes.com/personality-analysis/jason-calacanis,2,530,0.38,9.0
https://9takes.com/personality-analysis/jennifer-garner,2,418,0.48,6.9
https://9takes.com/personality-analysis/jennifer-lopez,2,921,0.22,10.1
https://9takes.com/personality-analysis/joe-rogan,2,911,0.22,9.9
https://9takes.com/personality-analysis/john-coogan,2,567,0.35,10.5
https://9takes.com/personality-analysis/john-mcafee,2,175,1.14,10.0
https://9takes.com/personality-analysis/john-travolta,2,145,1.38,9.2
https://9takes.com/personality-analysis/johnny-depp,2,650,0.31,12.0
https://9takes.com/personality-analysis/kamala-harris,2,148,1.35,12.0
https://9takes.com/personality-analysis/khloe-kardashian,2,465,0.43,8.9
https://9takes.com/personality-analysis/kourtney-kardashian,2,693,0.29,8.1
https://9takes.com/personality-analysis/madison-beer,2,1788,0.11,8.9
https://9takes.com/personality-analysis/marc-andreessen,2,184,1.09,8.5
https://9takes.com/personality-analysis/michael-seibel,2,609,0.33,7.0
https://9takes.com/personality-analysis/miles-teller,2,467,0.43,9.9
https://9takes.com/personality-analysis/mindy-kaling,2,138,1.45,9.3
https://9takes.com/personality-analysis/naomi-osaka,2,124,1.61,11.3
https://9takes.com/personality-analysis/neil-strauss,2,311,0.64,7.9
https://9takes.com/personality-analysis/nicole-kidman,2,438,0.46,8.9
https://9takes.com/personality-analysis/peter-thiel,2,1047,0.19,9.3
https://9takes.com/personality-analysis/reed-hastings,2,99,2.02,7.7
https://9takes.com/personality-analysis/rihanna,2,262,0.76,10.8
https://9takes.com/personality-analysis/robert-greene,2,1207,0.17,8.2
https://9takes.com/personality-analysis/sara-saffari,2,85,2.35,7.2
https://9takes.com/personality-analysis/tara-yummy,2,311,0.64,8.0
https://9takes.com/personality-analysis/tom-cruise,2,789,0.25,13.6
https://9takes.com/personality-analysis/tom-hanks,2,723,0.28,9.7
https://9takes.com/personality-analysis/tom-hardy,2,1007,0.20,10.0
https://9takes.com/personality-analysis/tom-holland,2,347,0.58,10.4
https://9takes.com/personality-analysis/tyler-cowen,2,241,0.83,7.0
https://9takes.com/personality-analysis/winston-churchill,2,670,0.30,13.7
https://9takes.com/pop-culture/incel-blackpill-radicalization-enneagram,2,628,0.32,11.9
https://9takes.com/pop-culture/tech-titans-enneagram-analysis,2,528,0.38,8.3
https://9takes.com/pop-culture/twitter-x-personality-types-toxic,2,647,0.31,7.9
https://9takes.com/about,1,183,0.55,3.4
https://9takes.com/blog,1,176,0.57,3.5
https://9takes.com/community/why-im-selective-sharing-enneagram,1,79,1.27,6.3
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#enneagram-types-and-zodiac-signs-the-complete-correlation-chart,1,987,0.10,7.3
https://9takes.com/enneagram-corner/enneagram-and-adhd-which-types-struggle-most#why-your-enneagram-type-affects-how-adhd-shows-up,1,1901,0.05,4.8
https://9takes.com/enneagram-corner/enneagram-and-mental-illness#type-5-social-isolation-and-schizoid-tendencies,1,1061,0.09,7.5
https://9takes.com/enneagram-corner/enneagram-influences,1,968,0.10,50.5
https://9takes.com/enneagram-corner/enneagram-object-relations,1,289,0.35,10.3
https://9takes.com/enneagram-corner/enneagram-stress-number,1,232,0.43,34.0
https://9takes.com/enneagram-corner/enneagram-vs-meyers-briggs,1,663,0.15,29.5
https://9takes.com/enneagram-corner/enneagram-vs-personality-frameworks-comparison,1,3649,0.03,9.3
https://9takes.com/enneagram-corner/how-each-enneagram-type-unwinds,1,187,0.53,12.9
https://9takes.com/enneagram-corner/how-to-navigate-early-relationship-stages,1,223,0.45,12.4
https://9takes.com/enneagram-corner/mental-health/enneagram-therapy-resistance-guide,1,120,0.83,15.7
https://9takes.com/enneagram-corner/mental-health/enneagram-workplace-mental-health,1,115,0.87,11.9
https://9takes.com/enneagram-corner/philosophy-psychology-and-the-enneagram,1,103,0.97,9.1
https://9takes.com/enneagram-corner/relationship-communication-guide,1,2120,0.05,33.9
https://9takes.com/enneagram-corner/toxic-traits-relationships-warning-signs#when-survival-strategies-become-toxic-patterns,1,315,0.32,8.7
https://9takes.com/personality-analysis/Andrew-Schulz,1,41,2.44,7.1
https://9takes.com/personality-analysis/Aubrey-Plaza,1,128,0.78,8.0
https://9takes.com/personality-analysis/Beyonce-Knowles,1,113,0.88,11.2
https://9takes.com/personality-analysis/Casey-Neistat,1,47,2.13,8.9
https://9takes.com/personality-analysis/Chris-Williamson,1,69,1.45,7.7
https://9takes.com/personality-analysis/Clavicular,1,99,1.01,7.0
https://9takes.com/personality-analysis/Dario-Amodei,1,74,1.35,7.3
https://9takes.com/personality-analysis/David-Friedberg,1,458,0.22,6.1
https://9takes.com/personality-analysis/Denzel-Washington,1,65,1.54,9.5
https://9takes.com/personality-analysis/Dua-Lipa,1,308,0.32,4.4
https://9takes.com/personality-analysis/Emma-Chamberlain,1,101,0.99,9.3
https://9takes.com/personality-analysis/Grimes,1,169,0.59,16.5
https://9takes.com/personality-analysis/Hailey-Bieber,1,57,1.75,8.8
https://9takes.com/personality-analysis/Hasan-Piker,1,605,0.17,8.7
https://9takes.com/personality-analysis/Henry-Cavill,1,217,0.46,8.5
https://9takes.com/personality-analysis/Howard-Stern,1,59,1.69,9.0
https://9takes.com/personality-analysis/Jacob-Elordi,1,27,3.70,7.7
https://9takes.com/personality-analysis/John-F-Kennedy,1,105,0.95,5.1
https://9takes.com/personality-analysis/Julius-Caesar,1,177,0.56,10.7
https://9takes.com/personality-analysis/Kourtney-Kardashian,1,183,0.55,7.9
https://9takes.com/personality-analysis/Krystal-Ball,1,13,7.69,9.7
https://9takes.com/personality-analysis/Lana-Del-Rey,1,81,1.23,5.1
https://9takes.com/personality-analysis/Logan-Paul,1,120,0.83,11.3
https://9takes.com/personality-analysis/Matthew-McConaughey,1,56,1.79,9.0
https://9takes.com/personality-analysis/Prince,1,96,1.04,8.9
https://9takes.com/personality-analysis/Sam-Altman,1,130,0.77,7.5
https://9takes.com/personality-analysis/Shawn-Ryan,1,306,0.33,7.5
https://9takes.com/personality-analysis/Tara-Yummy,1,152,0.66,7.1
https://9takes.com/personality-analysis/Taylor-Lorenz,1,48,2.08,7.9
https://9takes.com/personality-analysis/Theo-Von,1,21,4.76,6.9
https://9takes.com/personality-analysis/Trevor-Noah,1,83,1.20,10.5
https://9takes.com/personality-analysis/adam-neumann,1,157,0.64,12.4
https://9takes.com/personality-analysis/adin-ross,1,580,0.17,13.2
https://9takes.com/personality-analysis/alex-cooper,1,390,0.26,10.0
https://9takes.com/personality-analysis/alexis-bledel,1,206,0.49,22.3
https://9takes.com/personality-analysis/amber-heard,1,359,0.28,13.1
https://9takes.com/personality-analysis/andrew-tate,1,438,0.23,9.7
https://9takes.com/personality-analysis/ashby,1,125,0.80,8.3
https://9takes.com/personality-analysis/austin-butler,1,55,1.82,11.0
https://9takes.com/personality-analysis/ben-horowitz,1,365,0.27,9.0
https://9takes.com/personality-analysis/billie-eilish,1,928,0.11,10.3
https://9takes.com/personality-analysis/bob-dylan#decoding-dylan-the-man-beneath-the-myth,1,270,0.37,8.1
https://9takes.com/personality-analysis/brian-chesky,1,94,1.06,7.4
https://9takes.com/personality-analysis/categories/creator-media,1,42,2.38,8.1
https://9takes.com/personality-analysis/charlie-puth,1,73,1.37,7.4
https://9takes.com/personality-analysis/christian-bale,1,181,0.55,9.8
https://9takes.com/personality-analysis/dalton-caldwell,1,280,0.36,7.8
https://9takes.com/personality-analysis/dave-portnoy,1,198,0.51,10.0
https://9takes.com/personality-analysis/doechii,1,122,0.82,9.4
https://9takes.com/personality-analysis/dr-phil,1,52,1.92,8.2
https://9takes.com/personality-analysis/drake,1,666,0.15,8.8
https://9takes.com/personality-analysis/ella-langley,1,115,0.87,7.1
https://9takes.com/personality-analysis/emma-chamberlain,1,305,0.33,22.1
https://9takes.com/personality-analysis/george-rr-martin,1,187,0.53,11.4
https://9takes.com/personality-analysis/george-w-bush,1,224,0.45,9.1
https://9takes.com/personality-analysis/harrison-ford,1,226,0.44,10.8
https://9takes.com/personality-analysis/hillary-clinton,1,39,2.56,17.6
https://9takes.com/personality-analysis/howard-stern,1,104,0.96,7.8
https://9takes.com/personality-analysis/hugh-jackman,1,218,0.46,10.2
https://9takes.com/personality-analysis/ilona-maher,1,279,0.36,11.2
https://9takes.com/personality-analysis/jennifer-lawrence,1,536,0.19,11.1
https://9takes.com/personality-analysis/joaquin-phoenix,1,755,0.13,8.5
https://9takes.com/personality-analysis/jon-bernthal,1,135,0.74,7.4
https://9takes.com/personality-analysis/jon-stewart,1,189,0.53,8.3
https://9takes.com/personality-analysis/kate-hudson,1,68,1.47,8.3
https://9takes.com/personality-analysis/keke-palmer,1,68,1.47,6.9
https://9takes.com/personality-analysis/kendrick-lamar,1,67,1.49,11.5
https://9takes.com/personality-analysis/kim-kardashian,1,472,0.21,10.7
https://9takes.com/personality-analysis/kyle-forgeard,1,242,0.41,7.5
https://9takes.com/personality-analysis/lady-gaga,1,130,0.77,8.9
https://9takes.com/personality-analysis/leonardo-dicaprio,1,417,0.24,13.5
https://9takes.com/personality-analysis/lili-reinhart,1,47,2.13,10.8
https://9takes.com/personality-analysis/marcello-hernandez,1,124,0.81,9.1
https://9takes.com/personality-analysis/michelle-obama,1,180,0.56,12.7
https://9takes.com/personality-analysis/mikey-madison,1,125,0.80,8.9
https://9takes.com/personality-analysis/mr-beast,1,1341,0.07,10.2
https://9takes.com/personality-analysis/nancy-pelosi,1,107,0.93,15.2
https://9takes.com/personality-analysis/nikola-tesla,1,950,0.11,9.7
https://9takes.com/personality-analysis/olivia-rodrigo,1,183,0.55,11.1
https://9takes.com/personality-analysis/paul-mescal,1,88,1.14,9.2
https://9takes.com/personality-analysis/ray-dalio,1,237,0.42,11.6
https://9takes.com/personality-analysis/robert-de-niro,1,83,1.20,9.1
https://9takes.com/personality-analysis/saagar-enjeti,1,28,3.57,11.6
https://9takes.com/personality-analysis/sam-parr,1,142,0.70,8.8
https://9takes.com/personality-analysis/sergey-brin,1,240,0.42,11.1
https://9takes.com/personality-analysis/shaan-puri,1,204,0.49,7.0
https://9takes.com/personality-analysis/stephen-colbert,1,75,1.33,10.0
https://9takes.com/personality-analysis/steve-jobs,1,444,0.23,17.0
https://9takes.com/personality-analysis/sundar-pichai,1,194,0.52,9.1
https://9takes.com/personality-analysis/taylor-frankie-paul,1,19,5.26,10.2
https://9takes.com/personality-analysis/theo-von,1,142,0.70,9.9
https://9takes.com/personality-analysis/trisha-paytas,1,159,0.63,8.4
https://9takes.com/personality-analysis/troye-sivan,1,44,2.27,10.7
https://9takes.com/personality-analysis/tucker-carlson,1,276,0.36,8.6
https://9takes.com/personality-analysis/will-smith,1,156,0.64,8.5
https://9takes.com/personality-analysis/xQc,1,292,0.34,6.4
https://9takes.com/personality-analysis/xqc,1,453,0.22,7.5
https://9takes.com/personality-analysis/zara-larsson,1,207,0.48,8.3
https://9takes.com/personality-analysis/zohran-mamdani,1,130,0.77,7.5
https://9takes.com/pop-culture/cancel-culture-enneagram-type,1,91,1.10,9.5
https://9takes.com/pop-culture/google-leadership-evolution,1,526,0.19,8.8
https://9takes.com/pop-culture/hollywood-heartthrobs-enneagram-analysis,1,298,0.34,9.6
https://9takes.com/pop-culture/masculinity-strength-and-the-enneagram,1,49,2.04,9.9
https://9takes.com/pop-culture/podcaster-personality-map,1,242,0.41,9.4
https://9takes.com/pop-culture/tech-titans-leadership-styles,1,372,0.27,8.3
http://9takes.com/,0,1,0.00,1.0
https://9takes.com/blogs/greek_statues_in_a_circle_holding_hands.webp,0,1,0.00,5.0
https://9takes.com/community,0,88,0.00,8.5
https://9takes.com/community/consensus-on-human-nature,0,43,0.00,7.7
https://9takes.com/community/how-minds-change-on-9takes,0,11,0.00,9.4
https://9takes.com/community/introducing-9takes,0,3,0.00,11.0
https://9takes.com/community/kantian-filters-and-nine-perspectives,0,59,0.00,24.5
https://9takes.com/community/personality-frameworks-map-not-territory,0,13,0.00,8.2
https://9takes.com/community/societal-ticking-time-bombs,0,46,0.00,10.4
https://9takes.com/community/software-and-hardware-of-the-mind,0,30,0.00,16.5
https://9takes.com/corpus-stats,0,1079,0.00,8.1
https://9takes.com/enneagram-corner/anxiety-and-enneagram-types-guide,0,121,0.00,15.4
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#enneagram-subtypes-and-astrological-elements,0,506,0.00,8.0
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#enneagram-types-and-astrological-houses,0,584,0.00,7.8
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#enneagram-vs-astrology-whats-the-difference,0,566,0.00,6.9
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#enneagram-wings-and-planetary-aspects,0,885,0.00,7.6
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#how-to-read-your-birth-chart-and-enneagram-type-together,0,753,0.00,7.7
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#what-enneagram-type-is-your-zodiac-sign,0,1387,0.00,7.1
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#when-your-type-and-sign-seem-to-contradict,0,255,0.00,7.7
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#why-each-enneagram-type-matches-its-zodiac-sign,0,1319,0.00,7.1
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#how-the-enneagram-adds-depth-to-attachment-styles,0,16,0.00,7.3
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#the-enneagram-attachment-healing-matrix,0,200,0.00,7.9
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#the-missing-piece-what-is-the-enneagram,0,344,0.00,7.8
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#the-three-centers-a-quick-lens-before-we-dive-in,0,104,0.00,8.5
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#two-kinds-of-avoidant-the-distinction-most-articles-skip,0,267,0.00,7.4
