page,clicks,impressions,ctr_pct,position
https://9takes.com/enneagram-corner/first-impression-cheat-sheet,6,261,2.30,7.8
https://9takes.com/enneagram-corner/mental-health/enneagram-science-mental-health,6,6573,0.09,10.2
https://9takes.com/personality-analysis/bill-gates,6,671,0.89,14.1
https://9takes.com/personality-analysis/emma-chamberlain,6,572,1.05,18.2
https://9takes.com/personality-analysis/lana-del-rey,6,1176,0.51,12.1
https://9takes.com/personality-analysis/prince-harry,6,560,1.07,8.7
https://9takes.com/personality-analysis/ronald-reagan,6,510,1.18,14.1
https://9takes.com/personality-analysis/selena-gomez,6,1436,0.42,9.0
https://9takes.com/personality-analysis/type/5,6,3076,0.20,48.1
https://9takes.com/personality-analysis/zayn-malik,6,1162,0.52,6.7
https://9takes.com/pop-culture,6,380,1.58,13.6
https://9takes.com/enneagram-corner/enneagram-parenting-styles,5,762,0.66,31.8
https://9takes.com/enneagram-corner/enneagram-tldr,5,1818,0.28,40.5
https://9takes.com/enneagram-corner/enneagram-type-2,5,522,0.96,25.2
https://9takes.com/enneagram-corner/enneagram-types-at-party,5,338,1.48,8.6
https://9takes.com/enneagram-corner/how-each-enneagram-flexes,5,241,2.07,10.7
https://9takes.com/enneagram-corner/mental-health/enneagram-anxiety-complete-guide,5,1182,0.42,11.8
https://9takes.com/enneagram-corner/neurodiversity-vs-personality,5,209,2.39,11.0
https://9takes.com/personality-analysis/ashby,5,449,1.11,9.1
https://9takes.com/personality-analysis/callum-turner,5,400,1.25,7.8
https://9takes.com/personality-analysis/casey-neistat,5,1325,0.38,11.0
https://9takes.com/personality-analysis/ella-langley,5,319,1.57,7.5
https://9takes.com/personality-analysis/emma-myers,5,291,1.72,6.0
https://9takes.com/personality-analysis/george-h-w-bush,5,287,1.74,13.5
https://9takes.com/personality-analysis/halsey,5,325,1.54,9.0
https://9takes.com/personality-analysis/hilary-duff,5,383,1.31,8.4
https://9takes.com/personality-analysis/jack-dorsey,5,595,0.84,11.4
https://9takes.com/personality-analysis/john-coogan,5,769,0.65,10.8
https://9takes.com/personality-analysis/justin-bieber,5,931,0.54,11.8
https://9takes.com/personality-analysis/kai-cenat,5,2621,0.19,8.3
https://9takes.com/personality-analysis/meryl-streep,5,320,1.56,8.5
https://9takes.com/personality-analysis/rooney-mara,5,262,1.91,8.4
https://9takes.com/personality-analysis/steve-carell,5,1023,0.49,9.1
https://9takes.com/personality-analysis/tom-cruise,5,942,0.53,11.8
https://9takes.com/personality-analysis/type/7,5,1050,0.48,12.3
https://9takes.com/personality-analysis/zoe-kravitz,5,334,1.50,10.9
https://9takes.com/pop-culture/epstein-psychology-part-1,5,1263,0.40,11.2
https://9takes.com/pop-culture/tech-titans-ai-wars,5,2360,0.21,9.8
https://9takes.com/enneagram-corner/enneagram-communication-styles,4,406,0.99,13.6
https://9takes.com/enneagram-corner/enneagram-communication-tips,4,350,1.14,11.9
https://9takes.com/enneagram-corner/enneagram-type-6,4,1063,0.38,18.2
https://9takes.com/enneagram-corner/mental-health/enneagram-crisis-management-guide,4,546,0.73,9.5
https://9takes.com/enneagram-corner/why-you-cant-stop-overthinking-enneagram,4,550,0.73,11.0
https://9takes.com/personality-analysis/agatha-christie,4,1034,0.39,10.3
https://9takes.com/personality-analysis/alex-hormozi,4,1304,0.31,11.8
https://9takes.com/personality-analysis/anna-kendrick,4,193,2.07,8.5
https://9takes.com/personality-analysis/asmongold,4,1212,0.33,8.5
https://9takes.com/personality-analysis/charli-xcx,4,321,1.25,9.9
https://9takes.com/personality-analysis/friedrich-nietzsche,4,1182,0.34,8.8
https://9takes.com/personality-analysis/henry-cavill,4,1069,0.37,11.1
https://9takes.com/personality-analysis/leila-hormozi,4,517,0.77,9.6
https://9takes.com/personality-analysis/mark-zuckerberg,4,585,0.68,13.0
https://9takes.com/personality-analysis/mike-majlak,4,219,1.83,7.8
https://9takes.com/personality-analysis/sydney-sweeney,4,3227,0.12,7.6
https://9takes.com/personality-analysis/trevor-noah,4,558,0.72,10.1
https://9takes.com/enneagram-corner/enneagram-dating-guide-for-men,3,398,0.75,10.7
https://9takes.com/enneagram-corner/enneagram-party-planner,3,58,5.17,23.0
https://9takes.com/enneagram-corner/enneagram-types-working-in-teams,3,1468,0.20,52.9
https://9takes.com/enneagram-corner/love-languages-and-enneagram-types,3,1838,0.16,10.9
https://9takes.com/enneagram-corner/mental-health/enneagram-therapy-guide,3,266,1.13,22.5
https://9takes.com/enneagram-corner/why-dating-apps-are-harder-for-certain-personality-types,3,474,0.63,14.2
https://9takes.com/enneagram-corner/why-the-next-thing-wont-fix-it-type-7,3,132,2.27,9.1
https://9takes.com/personality-analysis/amber-heard,3,407,0.74,12.7
https://9takes.com/personality-analysis/arnold-schwarzenegger,3,409,0.73,10.3
https://9takes.com/personality-analysis/bernard-arnault,3,385,0.78,9.8
https://9takes.com/personality-analysis/beyonce-knowles,3,905,0.33,9.9
https://9takes.com/personality-analysis/chappell-roan,3,1094,0.27,8.9
https://9takes.com/personality-analysis/conan-obrien,3,228,1.32,9.4
https://9takes.com/personality-analysis/dave-portnoy,3,215,1.40,10.6
https://9takes.com/personality-analysis/david-friedberg,3,768,0.39,12.0
https://9takes.com/personality-analysis/elon-musk,3,2568,0.12,13.7
https://9takes.com/personality-analysis/garry-tan,3,434,0.69,9.4
https://9takes.com/personality-analysis/hailey-bieber,3,1166,0.26,9.9
https://9takes.com/personality-analysis/jimmy-fallon,3,730,0.41,6.7
https://9takes.com/personality-analysis/kylie-jenner,3,673,0.45,10.8
https://9takes.com/personality-analysis/larry-page,3,265,1.13,13.4
https://9takes.com/personality-analysis/michael-b-jordan,3,395,0.76,11.5
https://9takes.com/personality-analysis/michael-seibel,3,819,0.37,6.8
https://9takes.com/personality-analysis/miles-teller,3,474,0.63,10.6
https://9takes.com/personality-analysis/natalie-portman,3,848,0.35,10.5
https://9takes.com/personality-analysis/peter-thiel,3,1027,0.29,9.5
https://9takes.com/personality-analysis/ryan-grim,3,351,0.85,9.6
https://9takes.com/personality-analysis/sam-bankman-fried,3,318,0.94,10.0
https://9takes.com/personality-analysis/sam-parr,3,140,2.14,9.3
https://9takes.com/personality-analysis/sean-evans,3,309,0.97,7.4
https://9takes.com/personality-analysis/shia-labeouf,3,510,0.59,8.7
https://9takes.com/personality-analysis/tom-hardy,3,982,0.31,10.0
https://9takes.com/personality-analysis/winston-churchill,3,638,0.47,13.9
https://9takes.com/about,2,201,1.00,3.4
https://9takes.com/enneagram-corner/beginners-guide-to-determining-your-enneagram-type,2,317,0.63,34.7
https://9takes.com/enneagram-corner/enneagram-leadership,2,663,0.30,41.5
https://9takes.com/enneagram-corner/enneagram-medication-mental-health,2,70,2.86,8.4
https://9takes.com/enneagram-corner/enneagram-personal-growth,2,1003,0.20,26.2
https://9takes.com/enneagram-corner/enneagram-therapy-resistance-guide,2,80,2.50,10.8
https://9takes.com/enneagram-corner/enneagram-vs-personality-frameworks-comparison,2,4095,0.05,9.1
https://9takes.com/enneagram-corner/how-to-navigate-early-relationship-stages,2,189,1.06,13.1
https://9takes.com/enneagram-corner/philosophy-psychology-and-the-enneagram,2,103,1.94,9.2
https://9takes.com/personality-analysis/adam-sandler,2,131,1.53,11.5
https://9takes.com/personality-analysis/alexandria-ocasio-cortez,2,216,0.93,10.1
https://9takes.com/personality-analysis/anna-wintour,2,324,0.62,10.3
https://9takes.com/personality-analysis/barack-obama,2,303,0.66,9.9
https://9takes.com/personality-analysis/billie-eilish,2,1199,0.17,9.8
https://9takes.com/personality-analysis/caleb-hearon,2,388,0.52,9.0
https://9takes.com/personality-analysis/david-goggins,2,675,0.30,10.7
https://9takes.com/personality-analysis/doechii,2,153,1.31,9.4
https://9takes.com/personality-analysis/dwayne-johnson,2,612,0.33,10.4
https://9takes.com/personality-analysis/gordon-ramsay,2,43,4.65,9.2
https://9takes.com/personality-analysis/grimes,2,1064,0.19,13.2
https://9takes.com/personality-analysis/jason-calacanis,2,465,0.43,9.1
https://9takes.com/personality-analysis/jennifer-garner,2,486,0.41,6.7
https://9takes.com/personality-analysis/jennifer-lawrence,2,554,0.36,10.8
https://9takes.com/personality-analysis/joaquin-phoenix,2,778,0.26,10.3
https://9takes.com/personality-analysis/john-d-rockefeller,2,81,2.47,9.3
https://9takes.com/personality-analysis/john-mcafee,2,175,1.14,10.0
https://9takes.com/personality-analysis/john-travolta,2,284,0.70,8.7
https://9takes.com/personality-analysis/johnny-depp,2,885,0.23,10.9
https://9takes.com/personality-analysis/joseph-stalin,2,689,0.29,10.4
https://9takes.com/personality-analysis/kamala-harris,2,170,1.18,12.1
https://9takes.com/personality-analysis/keanu-reeves,2,1089,0.18,10.9
https://9takes.com/personality-analysis/keke-palmer,2,149,1.34,7.5
https://9takes.com/personality-analysis/kourtney-kardashian,2,854,0.23,7.8
https://9takes.com/personality-analysis/lili-reinhart,2,110,1.82,10.3
https://9takes.com/personality-analysis/madison-beer,2,1954,0.10,9.0
https://9takes.com/personality-analysis/marc-andreessen,2,201,1.00,8.7
https://9takes.com/personality-analysis/mindy-kaling,2,132,1.52,9.1
https://9takes.com/personality-analysis/morgan-wallen,2,144,1.39,9.1
https://9takes.com/personality-analysis/naomi-osaka,2,127,1.57,11.3
https://9takes.com/personality-analysis/neil-strauss,2,476,0.42,8.1
https://9takes.com/personality-analysis/nicole-kidman,2,473,0.42,9.3
https://9takes.com/personality-analysis/nikola-tesla,2,991,0.20,10.1
https://9takes.com/personality-analysis/oliver-tree,2,201,1.00,7.3
https://9takes.com/personality-analysis/reed-hastings,2,94,2.13,8.0
https://9takes.com/personality-analysis/robert-greene,2,1961,0.10,7.6
https://9takes.com/personality-analysis/sara-saffari,2,85,2.35,7.2
https://9takes.com/personality-analysis/sergey-brin,2,313,0.64,10.8
https://9takes.com/personality-analysis/tara-yummy,2,285,0.70,8.1
https://9takes.com/personality-analysis/taylor-swift,2,311,0.64,13.2
https://9takes.com/personality-analysis/tom-hanks,2,803,0.25,9.3
https://9takes.com/personality-analysis/tom-hiddleston,2,717,0.28,9.8
https://9takes.com/personality-analysis/tom-holland,2,569,0.35,10.5
https://9takes.com/personality-analysis/tyler-cowen,2,227,0.88,6.9
https://9takes.com/pop-culture/incel-blackpill-radicalization-enneagram,2,617,0.32,13.1
https://9takes.com/pop-culture/tech-titans-enneagram-analysis,2,585,0.34,8.5
https://9takes.com/pop-culture/twitter-x-personality-types-toxic,2,615,0.33,7.9
https://9takes.com/pop-culture/what-enneagram-type-are-most-musicians,2,111,1.80,8.2
https://9takes.com/blog,1,177,0.56,3.4
https://9takes.com/community/why-im-selective-sharing-enneagram,1,81,1.23,6.2
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#enneagram-types-and-zodiac-signs-the-complete-correlation-chart,1,1024,0.10,7.1
https://9takes.com/enneagram-corner/enneagram-and-adhd-which-types-struggle-most#why-your-enneagram-type-affects-how-adhd-shows-up,1,2080,0.05,4.5
https://9takes.com/enneagram-corner/enneagram-and-mental-illness#type-5-social-isolation-and-schizoid-tendencies,1,1371,0.07,7.2
https://9takes.com/enneagram-corner/enneagram-books-websites-podcasts,1,173,0.58,45.8
https://9takes.com/enneagram-corner/enneagram-influences,1,626,0.16,49.9
https://9takes.com/enneagram-corner/enneagram-object-relations,1,289,0.35,10.3
https://9takes.com/enneagram-corner/enneagram-stress-number,1,317,0.32,31.6
https://9takes.com/enneagram-corner/enneagram-vs-meyers-briggs,1,649,0.15,29.8
https://9takes.com/enneagram-corner/how-each-enneagram-type-unwinds,1,175,0.57,13.2
https://9takes.com/enneagram-corner/mental-health/enneagram-therapy-resistance-guide,1,162,0.62,18.6
https://9takes.com/enneagram-corner/mental-health/enneagram-workplace-mental-health,1,101,0.99,13.1
https://9takes.com/enneagram-corner/relationship-communication-guide,1,1989,0.05,33.7
https://9takes.com/enneagram-corner/toxic-traits-relationships-warning-signs#when-survival-strategies-become-toxic-patterns,1,343,0.29,8.4
https://9takes.com/how-to-guides/definitive-guide-to-self-efficacy,1,48,2.08,24.5
https://9takes.com/personality-analysis/Andrew-Schulz,1,25,4.00,6.1
https://9takes.com/personality-analysis/David-Friedberg,1,318,0.31,6.0
https://9takes.com/personality-analysis/Howard-Stern,1,47,2.13,9.3
https://9takes.com/personality-analysis/Kourtney-Kardashian,1,36,2.78,7.8
https://9takes.com/personality-analysis/Taylor-Lorenz,1,32,3.13,8.6
https://9takes.com/personality-analysis/adam-neumann,1,167,0.60,12.2
https://9takes.com/personality-analysis/adin-ross,1,745,0.13,12.4
https://9takes.com/personality-analysis/alex-cooper,1,375,0.27,11.8
https://9takes.com/personality-analysis/alex-lieberman,1,17,5.88,6.7
https://9takes.com/personality-analysis/andrew-tate,1,394,0.25,9.9
https://9takes.com/personality-analysis/anya-taylor-joy,1,711,0.14,10.4
https://9takes.com/personality-analysis/austin-butler,1,70,1.43,10.4
https://9takes.com/personality-analysis/ben-horowitz,1,449,0.22,8.9
https://9takes.com/personality-analysis/bob-dylan#decoding-dylan-the-man-beneath-the-myth,1,198,0.51,8.1
https://9takes.com/personality-analysis/brian-chesky,1,101,0.99,7.5
https://9takes.com/personality-analysis/cardi-b,1,319,0.31,10.5
https://9takes.com/personality-analysis/categories/creator-media,1,55,1.82,7.3
https://9takes.com/personality-analysis/charlie-puth,1,145,0.69,8.1
https://9takes.com/personality-analysis/christian-bale,1,188,0.53,9.7
https://9takes.com/personality-analysis/dalton-caldwell,1,354,0.28,8.1
https://9takes.com/personality-analysis/david-sacks,1,638,0.16,9.5
https://9takes.com/personality-analysis/denzel-washington,1,398,0.25,9.4
https://9takes.com/personality-analysis/dr-phil,1,97,1.03,9.8
https://9takes.com/personality-analysis/drake,1,537,0.19,8.5
https://9takes.com/personality-analysis/eminem,1,600,0.17,11.3
https://9takes.com/personality-analysis/gavin-newsom,1,305,0.33,10.3
https://9takes.com/personality-analysis/george-rr-martin,1,234,0.43,11.4
https://9takes.com/personality-analysis/george-w-bush,1,207,0.48,8.7
https://9takes.com/personality-analysis/gigi-hadid,1,72,1.39,10.5
https://9takes.com/personality-analysis/harrison-ford,1,254,0.39,10.7
https://9takes.com/personality-analysis/hayao-miyazaki,1,318,0.31,9.8
https://9takes.com/personality-analysis/howard-stern,1,172,0.58,9.5
https://9takes.com/personality-analysis/hugh-jackman,1,260,0.38,10.1
https://9takes.com/personality-analysis/ilona-maher,1,559,0.18,10.7
https://9takes.com/personality-analysis/jennifer-lopez,1,1060,0.09,9.7
https://9takes.com/personality-analysis/joe-lonsdale,1,88,1.14,10.7
https://9takes.com/personality-analysis/joe-rogan,1,891,0.11,9.7
https://9takes.com/personality-analysis/john-ternus,1,131,0.76,9.9
https://9takes.com/personality-analysis/jon-bernthal,1,116,0.86,7.4
https://9takes.com/personality-analysis/kacey-musgraves,1,28,3.57,9.4
https://9takes.com/personality-analysis/kate-hudson,1,69,1.45,7.5
https://9takes.com/personality-analysis/kendrick-lamar,1,215,0.47,11.0
https://9takes.com/personality-analysis/khloe-kardashian,1,543,0.18,8.8
https://9takes.com/personality-analysis/kim-kardashian,1,473,0.21,10.7
https://9takes.com/personality-analysis/lady-gaga,1,162,0.62,9.9
https://9takes.com/personality-analysis/leonardo-da-vinci,1,145,0.69,9.0
https://9takes.com/personality-analysis/leonardo-dicaprio,1,480,0.21,12.9
https://9takes.com/personality-analysis/marcello-hernandez,1,120,0.83,9.2
https://9takes.com/personality-analysis/matt-damon,1,181,0.55,7.8
https://9takes.com/personality-analysis/matt-smith,1,59,1.69,7.2
https://9takes.com/personality-analysis/michelle-obama,1,237,0.42,13.0
https://9takes.com/personality-analysis/millie-bobby-brown,1,970,0.10,10.0
https://9takes.com/personality-analysis/mr-beast,1,1532,0.07,9.9
https://9takes.com/personality-analysis/oprah-winfrey,1,413,0.24,17.3
https://9takes.com/personality-analysis/paul-mescal,1,124,0.81,8.9
https://9takes.com/personality-analysis/ray-dalio,1,327,0.31,11.9
https://9takes.com/personality-analysis/rihanna,1,327,0.31,11.4
https://9takes.com/personality-analysis/robert-de-niro,1,111,0.90,8.6
https://9takes.com/personality-analysis/robert-oppenheimer,1,321,0.31,10.3
https://9takes.com/personality-analysis/saagar-enjeti,1,24,4.17,12.4
https://9takes.com/personality-analysis/saoirse-ronan,1,209,0.48,11.0
https://9takes.com/personality-analysis/shaan-puri,1,178,0.56,7.1
https://9takes.com/personality-analysis/stephen-colbert,1,69,1.45,9.2
https://9takes.com/personality-analysis/sundar-pichai,1,287,0.35,10.1
https://9takes.com/personality-analysis/taylor-frankie-paul,1,21,4.76,10.2
https://9takes.com/personality-analysis/theo-von,1,142,0.70,9.9
https://9takes.com/personality-analysis/trisha-paytas,1,130,0.77,8.3
https://9takes.com/personality-analysis/will-smith,1,76,1.32,8.2
https://9takes.com/personality-analysis/xQc,1,36,2.78,7.3
https://9takes.com/personality-analysis/xqc,1,414,0.24,7.5
https://9takes.com/personality-analysis/zara-larsson,1,334,0.30,8.3
https://9takes.com/personality-analysis/zohran-mamdani,1,138,0.72,7.1
https://9takes.com/pop-culture/cancel-culture-enneagram-type,1,124,0.81,9.3
https://9takes.com/pop-culture/google-leadership-evolution,1,707,0.14,8.9
https://9takes.com/pop-culture/hollywood-heartthrobs-enneagram-analysis,1,264,0.38,9.4
https://9takes.com/pop-culture/masculinity-strength-and-the-enneagram,1,35,2.86,10.9
https://9takes.com/pop-culture/podcaster-personality-map,1,119,0.84,12.1
https://9takes.com/pop-culture/tech-titans-leadership-styles,1,373,0.27,8.3
https://9takes.com/blogs/greek_statues_in_a_circle_holding_hands.webp,0,1,0.00,5.0
https://9takes.com/community,0,113,0.00,9.2
https://9takes.com/community/consensus-on-human-nature,0,34,0.00,7.0
https://9takes.com/community/how-minds-change-on-9takes,0,6,0.00,11.3
https://9takes.com/community/introducing-9takes,0,1,0.00,1.0
https://9takes.com/community/kantian-filters-and-nine-perspectives,0,67,0.00,22.7
https://9takes.com/community/personality-frameworks-map-not-territory,0,14,0.00,7.9
https://9takes.com/community/societal-ticking-time-bombs,0,51,0.00,10.4
https://9takes.com/community/software-and-hardware-of-the-mind,0,29,0.00,16.8
https://9takes.com/corpus-stats,0,1378,0.00,8.3
https://9takes.com/enneagram-corner/anxiety-and-enneagram-types-guide,0,70,0.00,20.7
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#enneagram-subtypes-and-astrological-elements,0,546,0.00,7.8
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#enneagram-types-and-astrological-houses,0,602,0.00,7.6
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#enneagram-vs-astrology-whats-the-difference,0,612,0.00,6.5
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#enneagram-wings-and-planetary-aspects,0,943,0.00,7.3
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#how-to-read-your-birth-chart-and-enneagram-type-together,0,782,0.00,7.4
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#what-enneagram-type-is-your-zodiac-sign,0,1365,0.00,6.9
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#when-your-type-and-sign-seem-to-contradict,0,255,0.00,7.5
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#why-each-enneagram-type-matches-its-zodiac-sign,0,1317,0.00,6.9
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#the-enneagram-attachment-healing-matrix,0,310,0.00,8.2
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#the-missing-piece-what-is-the-enneagram,0,386,0.00,7.9
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#the-three-centers-a-quick-lens-before-we-dive-in,0,78,0.00,8.5
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#two-kinds-of-avoidant-the-distinction-most-articles-skip,0,298,0.00,7.5
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-1-the-perfectionists-attachment-dilemma,0,276,0.00,8.0
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-2-the-helpers-anxious-attachment-trap,0,604,0.00,7.5
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-3-the-achievers-performance-based-attachment,0,289,0.00,7.7
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-4-the-individualists-push-pull-attachment,0,494,0.00,7.3
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-5-the-investigators-dismissive-fortress,0,140,0.00,6.5
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-6-the-loyalists-anxiety-spiral,0,103,0.00,7.5
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-7-the-enthusiasts-avoidance-through-adventure,0,67,0.00,7.6
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-8-the-challengers-armored-heart,0,96,0.00,6.7
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-9-the-peacemakers-invisible-attachment,0,105,0.00,8.4
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#what-are-attachment-styles-really,0,554,0.00,7.7
https://9takes.com/enneagram-corner/beginners-guide-to-determining-your-enneagram-type#step-1-forget-everything-you-know-about-personality-tests,0,2,0.00,10.5
https://9takes.com/enneagram-corner/beginners-guide-to-determining-your-enneagram-type#step-2-find-your-emotional-home-base,0,2,0.00,10.5
