page,clicks,impressions,ctr_pct,position
https://9takes.com/personality-analysis/lionel-messi,27,4111,0.66,9.0
https://9takes.com/personality-analysis/ishowspeed,26,14388,0.18,8.0
https://9takes.com/personality-analysis/jack-black,26,3183,0.82,8.2
https://9takes.com/enneagram-corner/enneagram-test-comparison-2025,23,9538,0.24,13.6
https://9takes.com/personality-analysis/meghan-markle,23,2303,1.00,8.5
https://9takes.com/enneagram-corner/enneagram-mental-health-flags,22,872,2.52,9.2
https://9takes.com/personality-analysis/tina-fey,22,1711,1.29,7.3
https://9takes.com/personality-analysis/type/2,22,2949,0.75,23.7
https://9takes.com/personality-analysis,21,953,2.20,12.0
https://9takes.com/personality-analysis/type/4,20,1785,1.12,13.9
https://9takes.com/enneagram-corner/how-to-apologize-like-a-pro,19,1170,1.62,7.8
https://9takes.com/personality-analysis/dario-amodei,19,1947,0.98,8.0
https://9takes.com/personality-analysis/type/3,17,1997,0.85,12.5
https://9takes.com/pop-culture/ghislaine-maxwell-psychology,17,883,1.93,9.4
https://9takes.com/enneagram-corner/enneagram-type-5,16,1647,0.97,15.8
https://9takes.com/personality-analysis/benson-boone,16,1758,0.91,9.3
https://9takes.com/personality-analysis/bob-dylan,16,1947,0.82,9.1
https://9takes.com/personality-analysis/marilyn-monroe,16,1935,0.83,11.8
https://9takes.com/personality-analysis/type/1,16,3775,0.42,39.3
https://9takes.com/personality-analysis/type/8,16,1490,1.07,15.7
https://9takes.com/enneagram-corner/enneagram-types-being-ghosted,15,836,1.79,8.2
https://9takes.com/personality-analysis/clavicular,15,2342,0.64,12.8
https://9takes.com/enneagram-corner/enneagram-type-7,14,775,1.81,14.3
https://9takes.com/enneagram-corner/enneagram-type-8,14,1899,0.74,12.3
https://9takes.com/personality-analysis/ariana-grande,14,2280,0.61,10.4
https://9takes.com/personality-analysis/emma-watson,14,3893,0.36,9.8
https://9takes.com/personality-analysis/hasan-piker,14,3521,0.40,9.7
https://9takes.com/personality-analysis/type/6,14,2898,0.48,52.7
https://9takes.com/enneagram-corner/enneagram-type-9,13,2761,0.47,35.3
https://9takes.com/enneagram-corner/enneagram-types-in-stress,13,2643,0.49,13.3
https://9takes.com/personality-analysis/brad-pitt,13,1897,0.69,9.0
https://9takes.com/personality-analysis/gracie-abrams,13,1724,0.75,7.7
https://9takes.com/personality-analysis/sabrina-carpenter,13,7449,0.17,6.6
https://9takes.com/personality-analysis/john-coogan,12,1507,0.80,7.8
https://9takes.com/personality-analysis/robert-pattinson,12,1684,0.71,9.4
https://9takes.com/personality-analysis/prince-harry,11,640,1.72,8.9
https://9takes.com/personality-analysis/sam-altman,11,2436,0.45,9.2
https://9takes.com/personality-analysis/timothee-chalamet,11,3362,0.33,8.5
https://9takes.com/personality-analysis/alex-karp,10,1453,0.69,10.8
https://9takes.com/personality-analysis/ashby,10,1597,0.63,9.2
https://9takes.com/personality-analysis/cillian-murphy,10,2115,0.47,11.9
https://9takes.com/personality-analysis/david-friedberg,10,1401,0.71,13.2
https://9takes.com/personality-analysis/lex-fridman,10,1698,0.59,11.3
https://9takes.com/enneagram-corner/enneagram-and-religion,9,1762,0.51,27.2
https://9takes.com/enneagram-corner/enneagram-types-in-relationships,9,5910,0.15,33.5
https://9takes.com/enneagram-corner/mental-health/enneagram-medication-mental-health,9,495,1.82,10.1
https://9takes.com/personality-analysis/dua-lipa,9,2524,0.36,8.5
https://9takes.com/personality-analysis/john-f-kennedy,9,966,0.93,15.3
https://9takes.com/personality-analysis/lana-del-rey,9,1565,0.58,11.6
https://9takes.com/personality-analysis/selena-gomez,9,1937,0.46,8.7
https://9takes.com/personality-analysis/type/5,9,4002,0.22,43.7
https://9takes.com/enneagram-corner,8,1763,0.45,27.0
https://9takes.com/enneagram-corner/enneagram-childhood-stereotypes,8,467,1.71,19.2
https://9takes.com/enneagram-corner/enneagram-type-4,8,1927,0.42,33.7
https://9takes.com/enneagram-corner/enneagram-types-on-a-first-date,8,673,1.19,10.4
https://9takes.com/enneagram-corner/how-each-enneagram-type-self-sabotages-success,8,867,0.92,8.0
https://9takes.com/enneagram-corner/mental-health/enneagram-science-mental-health,8,7562,0.11,10.3
https://9takes.com/personality-analysis/druski,8,1362,0.59,8.9
https://9takes.com/personality-analysis/jackie-kennedy,8,844,0.95,9.8
https://9takes.com/personality-analysis/jon-stewart,8,383,2.09,7.6
https://9takes.com/personality-analysis/leila-hormozi,8,644,1.24,10.1
https://9takes.com/personality-analysis/neil-strauss,8,652,1.23,8.2
https://9takes.com/personality-analysis/sergey-brin,8,602,1.33,17.5
https://9takes.com/personality-analysis/tom-holland,8,1536,0.52,9.4
https://9takes.com/personality-analysis/zayn-malik,8,1320,0.61,6.9
https://9takes.com/enneagram-corner/enneagram-parenting-styles,7,850,0.82,30.6
https://9takes.com/enneagram-corner/enneagram-type-1,7,525,1.33,16.8
https://9takes.com/enneagram-corner/first-impression-cheat-sheet,7,312,2.24,8.4
https://9takes.com/enneagram-corner/love-languages-and-enneagram-types,7,1976,0.35,10.9
https://9takes.com/how-to-guides/dating-dynamics-by-enneagram-type,7,1000,0.70,27.7
https://9takes.com/personality-analysis/alex-hormozi,7,1420,0.49,12.0
https://9takes.com/personality-analysis/aubrey-plaza,7,1638,0.43,9.0
https://9takes.com/personality-analysis/charli-xcx,7,701,1.00,10.1
https://9takes.com/personality-analysis/madison-beer,7,2223,0.31,9.1
https://9takes.com/personality-analysis/margot-robbie,7,1326,0.53,8.1
https://9takes.com/personality-analysis/ronald-reagan,7,635,1.10,15.2
https://9takes.com/personality-analysis/type/7,7,1459,0.48,13.2
https://9takes.com/enneagram-corner/enneagram-test-comparison-2026,6,497,1.21,9.2
https://9takes.com/enneagram-corner/enneagram-type-3,6,3844,0.16,26.5
https://9takes.com/enneagram-corner/enneagram-type-6,6,1360,0.44,32.5
https://9takes.com/enneagram-corner/enneagram-types-at-party,6,383,1.57,9.2
https://9takes.com/enneagram-corner/enneagram-types-working-in-teams,6,1671,0.36,52.7
https://9takes.com/enneagram-corner/mental-health/enneagram-anxiety-complete-guide,6,1509,0.40,12.1
https://9takes.com/enneagram-corner/mental-health/enneagram-crisis-management-guide,6,729,0.82,9.3
https://9takes.com/enneagram-corner/why-dating-apps-are-harder-for-certain-personality-types,6,792,0.76,13.9
https://9takes.com/enneagram-corner/why-you-cant-stop-overthinking-enneagram,6,680,0.88,10.6
https://9takes.com/personality-analysis/asmongold,6,1615,0.37,8.9
https://9takes.com/personality-analysis/bill-gates,6,792,0.76,13.7
https://9takes.com/personality-analysis/callum-turner,6,418,1.44,7.8
https://9takes.com/personality-analysis/ella-langley,6,672,0.89,8.1
https://9takes.com/personality-analysis/emma-chamberlain,6,929,0.65,18.5
https://9takes.com/personality-analysis/george-h-w-bush,6,356,1.69,15.7
https://9takes.com/personality-analysis/hailey-bieber,6,1379,0.44,10.5
https://9takes.com/personality-analysis/kylie-jenner,6,825,0.73,10.6
https://9takes.com/personality-analysis/meryl-streep,6,337,1.78,9.3
https://9takes.com/personality-analysis/tom-cruise,6,1279,0.47,11.0
https://9takes.com/pop-culture,6,485,1.24,13.5
https://9takes.com/pop-culture/epstein-psychology-part-1,6,1134,0.53,11.8
https://9takes.com/pop-culture/tech-titans-ai-wars,6,2287,0.26,10.0
https://9takes.com/enneagram-corner/enneagram-communication-styles,5,518,0.97,14.1
https://9takes.com/enneagram-corner/enneagram-communication-tips,5,396,1.26,13.7
https://9takes.com/enneagram-corner/enneagram-crisis-management-guide,5,198,2.53,9.9
https://9takes.com/enneagram-corner/how-each-enneagram-flexes,5,264,1.89,11.0
https://9takes.com/personality-analysis/anna-kendrick,5,254,1.97,8.5
https://9takes.com/personality-analysis/bernard-arnault,5,628,0.80,9.1
https://9takes.com/personality-analysis/casey-neistat,5,1349,0.37,11.4
https://9takes.com/personality-analysis/emma-myers,5,293,1.71,5.9
https://9takes.com/personality-analysis/friedrich-nietzsche,5,1302,0.38,9.1
https://9takes.com/personality-analysis/halsey,5,378,1.32,9.7
https://9takes.com/personality-analysis/hilary-duff,5,424,1.18,8.7
https://9takes.com/personality-analysis/jack-dorsey,5,765,0.65,11.8
https://9takes.com/personality-analysis/kai-cenat,5,3352,0.15,8.5
https://9takes.com/personality-analysis/kourtney-kardashian,5,1035,0.48,7.5
https://9takes.com/personality-analysis/mark-zuckerberg,5,871,0.57,11.8
https://9takes.com/personality-analysis/michael-seibel,5,723,0.69,7.4
https://9takes.com/personality-analysis/natalie-portman,5,968,0.52,10.4
https://9takes.com/personality-analysis/oliver-tree,5,607,0.82,6.6
https://9takes.com/personality-analysis/peter-thiel,5,1103,0.45,10.1
https://9takes.com/personality-analysis/rooney-mara,5,284,1.76,8.0
https://9takes.com/personality-analysis/sam-parr,5,191,2.62,11.1
https://9takes.com/personality-analysis/steve-carell,5,1050,0.48,9.1
https://9takes.com/personality-analysis/sydney-sweeney,5,3573,0.14,7.8
https://9takes.com/personality-analysis/tom-hiddleston,5,816,0.61,9.8
https://9takes.com/personality-analysis/trevor-noah,5,650,0.77,10.3
https://9takes.com/enneagram-corner/enneagram-addiction-recovery-guide,4,143,2.80,7.8
https://9takes.com/enneagram-corner/enneagram-dating-guide-for-men,4,441,0.91,11.5
https://9takes.com/enneagram-corner/enneagram-party-planner,4,65,6.15,19.0
https://9takes.com/enneagram-corner/enneagram-tldr,4,1692,0.24,41.3
https://9takes.com/enneagram-corner/enneagram-type-2,4,732,0.55,30.6
https://9takes.com/enneagram-corner/mental-health/enneagram-workplace-mental-health,4,150,2.67,10.4
https://9takes.com/enneagram-corner/neurodiversity-vs-personality,4,182,2.20,11.1
https://9takes.com/personality-analysis/amber-heard,4,448,0.89,12.4
https://9takes.com/personality-analysis/ben-horowitz,4,521,0.77,9.4
https://9takes.com/personality-analysis/billie-eilish,4,1488,0.27,9.8
https://9takes.com/personality-analysis/henry-cavill,4,1159,0.35,11.0
https://9takes.com/personality-analysis/jennifer-garner,4,542,0.74,6.9
https://9takes.com/personality-analysis/jennifer-lawrence,4,642,0.62,11.1
https://9takes.com/personality-analysis/jimmy-fallon,4,752,0.53,6.9
https://9takes.com/personality-analysis/justin-bieber,4,936,0.43,11.3
https://9takes.com/personality-analysis/robert-greene,4,2355,0.17,9.0
https://9takes.com/personality-analysis/sean-evans,4,514,0.78,7.8
https://9takes.com/enneagram-corner/mental-health/enneagram-therapy-guide,3,447,0.67,24.2
https://9takes.com/enneagram-corner/mental-health/enneagram-therapy-resistance-guide,3,231,1.30,20.6
https://9takes.com/enneagram-corner/relationship-communication-guide,3,2160,0.14,35.1
https://9takes.com/enneagram-corner/why-the-next-thing-wont-fix-it-type-7,3,139,2.16,9.1
https://9takes.com/personality-analysis/agatha-christie,3,946,0.32,10.9
https://9takes.com/personality-analysis/arnold-schwarzenegger,3,542,0.55,10.0
https://9takes.com/personality-analysis/barack-obama,3,338,0.89,10.6
https://9takes.com/personality-analysis/beyonce-knowles,3,1190,0.25,9.9
https://9takes.com/personality-analysis/chappell-roan,3,1123,0.27,9.3
https://9takes.com/personality-analysis/charli-damelio,3,172,1.74,8.7
https://9takes.com/personality-analysis/conan-obrien,3,285,1.05,9.2
https://9takes.com/personality-analysis/dave-portnoy,3,262,1.15,11.4
https://9takes.com/personality-analysis/david-goggins,3,855,0.35,10.4
https://9takes.com/personality-analysis/elon-musk,3,2874,0.10,13.9
https://9takes.com/personality-analysis/gordon-ramsay,3,59,5.08,9.0
https://9takes.com/personality-analysis/grimes,3,1202,0.25,13.0
https://9takes.com/personality-analysis/jake-gyllenhaal,3,290,1.03,9.4
https://9takes.com/personality-analysis/john-travolta,3,453,0.66,8.4
https://9takes.com/personality-analysis/johnny-depp,3,1165,0.26,10.5
https://9takes.com/personality-analysis/keke-palmer,3,383,0.78,7.9
https://9takes.com/personality-analysis/kim-kardashian,3,557,0.54,11.1
https://9takes.com/personality-analysis/larry-page,3,265,1.13,13.4
https://9takes.com/personality-analysis/michael-b-jordan,3,519,0.58,11.3
https://9takes.com/personality-analysis/mike-majlak,3,436,0.69,8.7
https://9takes.com/personality-analysis/nikola-tesla,3,1062,0.28,10.5
https://9takes.com/personality-analysis/ray-dalio,3,461,0.65,12.1
https://9takes.com/personality-analysis/ryan-grim,3,317,0.95,9.6
https://9takes.com/personality-analysis/sam-bankman-fried,3,434,0.69,10.4
https://9takes.com/personality-analysis/saoirse-ronan,3,259,1.16,10.5
https://9takes.com/personality-analysis/shia-labeouf,3,583,0.51,8.7
https://9takes.com/personality-analysis/tom-hardy,3,1114,0.27,9.8
https://9takes.com/personality-analysis/winston-churchill,3,680,0.44,14.2
https://9takes.com/personality-analysis/zoe-kravitz,3,375,0.80,10.6
https://9takes.com/pop-culture/tech-titans-enneagram-analysis,3,533,0.56,8.6
https://9takes.com/enneagram-corner/beginners-guide-to-determining-your-enneagram-type,2,381,0.52,30.4
https://9takes.com/enneagram-corner/enneagram-leadership,2,579,0.35,40.6
https://9takes.com/enneagram-corner/enneagram-therapy-resistance-guide,2,66,3.03,11.5
https://9takes.com/enneagram-corner/enneagram-vs-personality-frameworks-comparison,2,4821,0.04,9.0
https://9takes.com/enneagram-corner/how-to-navigate-early-relationship-stages,2,195,1.03,13.6
https://9takes.com/enneagram-corner/philosophy-psychology-and-the-enneagram,2,116,1.72,9.5
https://9takes.com/personality-analysis/adam-sandler,2,158,1.27,10.8
https://9takes.com/personality-analysis/alexandria-ocasio-cortez,2,283,0.71,9.7
https://9takes.com/personality-analysis/anna-wintour,2,429,0.47,10.3
https://9takes.com/personality-analysis/caleb-hearon,2,559,0.36,9.3
https://9takes.com/personality-analysis/dalton-caldwell,2,378,0.53,8.6
https://9takes.com/personality-analysis/doechii,2,159,1.26,9.6
https://9takes.com/personality-analysis/dr-phil,2,155,1.29,10.5
https://9takes.com/personality-analysis/dwayne-johnson,2,700,0.29,9.9
https://9takes.com/personality-analysis/garry-tan,2,414,0.48,9.7
https://9takes.com/personality-analysis/gigi-hadid,2,75,2.67,8.5
https://9takes.com/personality-analysis/jason-calacanis,2,324,0.62,9.5
https://9takes.com/personality-analysis/joaquin-phoenix,2,903,0.22,11.0
https://9takes.com/personality-analysis/joe-rogan,2,947,0.21,9.9
https://9takes.com/personality-analysis/john-d-rockefeller,2,128,1.56,8.8
https://9takes.com/personality-analysis/john-mcafee,2,175,1.14,10.0
https://9takes.com/personality-analysis/joseph-stalin,2,702,0.28,10.3
https://9takes.com/personality-analysis/keanu-reeves,2,1164,0.17,10.9
https://9takes.com/personality-analysis/lili-reinhart,2,189,1.06,11.4
https://9takes.com/personality-analysis/marc-andreessen,2,253,0.79,9.4
https://9takes.com/personality-analysis/matt-damon,2,215,0.93,7.7
https://9takes.com/personality-analysis/miles-teller,2,469,0.43,13.1
https://9takes.com/personality-analysis/millie-bobby-brown,2,1085,0.18,10.0
https://9takes.com/personality-analysis/mindy-kaling,2,130,1.54,8.7
https://9takes.com/personality-analysis/morgan-wallen,2,169,1.18,8.9
https://9takes.com/personality-analysis/mr-beast,2,1545,0.13,10.0
https://9takes.com/personality-analysis/naomi-osaka,2,130,1.54,11.2
https://9takes.com/personality-analysis/nicole-kidman,2,623,0.32,9.5
https://9takes.com/personality-analysis/oprah-winfrey,2,508,0.39,17.3
https://9takes.com/personality-analysis/reed-hastings,2,112,1.79,8.2
https://9takes.com/personality-analysis/rihanna,2,657,0.30,11.7
https://9takes.com/personality-analysis/sara-saffari,2,85,2.35,7.2
https://9takes.com/personality-analysis/tara-yummy,2,242,0.83,8.1
https://9takes.com/personality-analysis/tom-hanks,2,880,0.23,9.5
https://9takes.com/personality-analysis/tyler-cowen,2,213,0.94,7.1
https://9takes.com/pop-culture/google-leadership-evolution,2,855,0.23,9.7
https://9takes.com/pop-culture/incel-blackpill-radicalization-enneagram,2,749,0.27,13.4
https://9takes.com/pop-culture/what-enneagram-type-are-most-musicians,2,187,1.07,7.6
https://9takes.com/about,1,229,0.44,3.3
https://9takes.com/blog,1,181,0.55,3.5
https://9takes.com/community/why-im-selective-sharing-enneagram,1,69,1.45,6.8
https://9takes.com/corpus-stats,1,1628,0.06,8.6
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#enneagram-types-and-zodiac-signs-the-complete-correlation-chart,1,1119,0.09,7.0
https://9takes.com/enneagram-corner/enneagram-and-adhd-which-types-struggle-most#why-your-enneagram-type-affects-how-adhd-shows-up,1,2321,0.04,4.4
https://9takes.com/enneagram-corner/enneagram-and-mental-illness#type-5-social-isolation-and-schizoid-tendencies,1,1662,0.06,7.1
https://9takes.com/enneagram-corner/enneagram-and-mental-illness#type-6-anxiety-disorders-and-paranoid-thinking,1,2643,0.04,7.2
https://9takes.com/enneagram-corner/enneagram-books-websites-podcasts,1,166,0.60,49.7
https://9takes.com/enneagram-corner/enneagram-connecting-lines,1,495,0.20,16.4
https://9takes.com/enneagram-corner/enneagram-influences,1,437,0.23,47.2
https://9takes.com/enneagram-corner/enneagram-object-relations,1,289,0.35,10.3
https://9takes.com/enneagram-corner/enneagram-personal-growth,1,1144,0.09,24.1
https://9takes.com/enneagram-corner/enneagram-stress-number,1,487,0.21,30.6
https://9takes.com/enneagram-corner/enneagram-team-dynamics,1,974,0.10,27.3
https://9takes.com/enneagram-corner/enneagram-vs-meyers-briggs,1,688,0.15,28.3
https://9takes.com/enneagram-corner/how-each-enneagram-type-unwinds,1,199,0.50,13.3
https://9takes.com/enneagram-corner/toxic-traits-relationships-warning-signs#when-survival-strategies-become-toxic-patterns,1,363,0.28,8.3
https://9takes.com/how-to-guides/5-tough-conversations-you-need-to-have-with-your-partner,1,173,0.58,32.6
https://9takes.com/how-to-guides/definitive-guide-to-self-efficacy,1,49,2.04,22.7
https://9takes.com/personality-analysis/Charli-xcx,1,399,0.25,9.0
https://9takes.com/personality-analysis/David-Friedberg,1,152,0.66,6.2
https://9takes.com/personality-analysis/Howard-Stern,1,35,2.86,9.9
https://9takes.com/personality-analysis/Taylor-Lorenz,1,19,5.26,8.6
https://9takes.com/personality-analysis/adam-neumann,1,182,0.55,12.1
https://9takes.com/personality-analysis/adin-ross,1,814,0.12,12.6
https://9takes.com/personality-analysis/alex-cooper,1,462,0.22,12.4
https://9takes.com/personality-analysis/alex-lieberman,1,24,4.17,9.5
https://9takes.com/personality-analysis/andrew-callaghan,1,228,0.44,8.8
https://9takes.com/personality-analysis/andrew-tate,1,362,0.28,10.0
https://9takes.com/personality-analysis/anya-taylor-joy,1,763,0.13,11.7
https://9takes.com/personality-analysis/austin-butler,1,82,1.22,9.9
https://9takes.com/personality-analysis/benny-blanco,1,58,1.72,8.7
https://9takes.com/personality-analysis/bob-dylan#decoding-dylan-the-man-beneath-the-myth,1,184,0.54,8.0
https://9takes.com/personality-analysis/brian-chesky,1,111,0.90,8.0
https://9takes.com/personality-analysis/brittany-broski,1,299,0.33,9.8
https://9takes.com/personality-analysis/cardi-b,1,345,0.29,10.5
https://9takes.com/personality-analysis/christian-bale,1,179,0.56,9.7
https://9takes.com/personality-analysis/david-dobrik,1,64,1.56,13.1
https://9takes.com/personality-analysis/david-sacks,1,485,0.21,10.3
https://9takes.com/personality-analysis/denzel-washington,1,490,0.20,8.9
https://9takes.com/personality-analysis/donald-trump,1,253,0.40,15.5
https://9takes.com/personality-analysis/drake,1,488,0.20,8.5
https://9takes.com/personality-analysis/eminem,1,831,0.12,12.0
https://9takes.com/personality-analysis/gavin-newsom,1,333,0.30,10.8
https://9takes.com/personality-analysis/george-rr-martin,1,299,0.33,10.9
https://9takes.com/personality-analysis/george-w-bush,1,239,0.42,10.4
https://9takes.com/personality-analysis/harrison-ford,1,277,0.36,10.6
https://9takes.com/personality-analysis/hayao-miyazaki,1,369,0.27,9.9
https://9takes.com/personality-analysis/howard-stern,1,238,0.42,10.3
https://9takes.com/personality-analysis/hugh-jackman,1,345,0.29,10.0
https://9takes.com/personality-analysis/ilona-maher,1,719,0.14,10.1
https://9takes.com/personality-analysis/jennifer-lopez,1,1217,0.08,9.6
https://9takes.com/personality-analysis/joe-biden,1,106,0.94,13.7
https://9takes.com/personality-analysis/joe-lonsdale,1,131,0.76,10.8
https://9takes.com/personality-analysis/john-ternus,1,159,0.63,9.7
https://9takes.com/personality-analysis/jon-bernthal,1,96,1.04,6.8
https://9takes.com/personality-analysis/kacey-musgraves,1,39,2.56,8.9
https://9takes.com/personality-analysis/kate-hudson,1,84,1.19,7.8
https://9takes.com/personality-analysis/kendrick-lamar,1,343,0.29,10.5
https://9takes.com/personality-analysis/khloe-kardashian,1,556,0.18,8.9
https://9takes.com/personality-analysis/kyle-forgeard,1,252,0.40,7.3
https://9takes.com/personality-analysis/lady-gaga,1,203,0.49,9.9
https://9takes.com/personality-analysis/leonardo-da-vinci,1,161,0.62,9.3
https://9takes.com/personality-analysis/leonardo-dicaprio,1,565,0.18,13.2
https://9takes.com/personality-analysis/marcello-hernandez,1,64,1.56,10.5
https://9takes.com/personality-analysis/matt-smith,1,69,1.45,7.3
https://9takes.com/personality-analysis/michelle-obama,1,267,0.37,13.9
https://9takes.com/personality-analysis/olivia-munn,1,206,0.49,9.0
https://9takes.com/personality-analysis/paul-mescal,1,149,0.67,8.7
https://9takes.com/personality-analysis/robert-de-niro,1,128,0.78,8.5
https://9takes.com/personality-analysis/robert-oppenheimer,1,444,0.23,11.2
https://9takes.com/personality-analysis/ruth-bader-ginsburg,1,161,0.62,14.3
https://9takes.com/personality-analysis/saagar-enjeti,1,19,5.26,12.9
https://9takes.com/personality-analysis/scarlett-johansson,1,625,0.16,9.3
https://9takes.com/personality-analysis/shaan-puri,1,173,0.58,8.0
https://9takes.com/personality-analysis/stephen-colbert,1,59,1.69,8.2
https://9takes.com/personality-analysis/steve-jobs,1,588,0.17,17.2
https://9takes.com/personality-analysis/sundar-pichai,1,421,0.24,11.0
https://9takes.com/personality-analysis/taylor-frankie-paul,1,28,3.57,9.6
https://9takes.com/personality-analysis/taylor-swift,1,319,0.31,13.5
https://9takes.com/personality-analysis/trisha-paytas,1,100,1.00,8.4
https://9takes.com/personality-analysis/will-smith,1,44,2.27,7.9
https://9takes.com/personality-analysis/xqc,1,347,0.29,7.5
https://9takes.com/personality-analysis/zara-larsson,1,421,0.24,8.4
https://9takes.com/personality-analysis/zohran-mamdani,1,168,0.60,7.0
https://9takes.com/pop-culture/cancel-culture-enneagram-type,1,165,0.61,9.5
https://9takes.com/pop-culture/hollywood-heartthrobs-enneagram-analysis,1,255,0.39,9.1
https://9takes.com/pop-culture/tbpn-john-coogan-jordi-hays-enneagram-dynamic,1,105,0.95,9.5
https://9takes.com/pop-culture/tech-titans-leadership-styles,1,373,0.27,8.3
https://9takes.com/pop-culture/twitter-x-personality-types-toxic,1,551,0.18,8.0
https://9takes.com/blogs/greek_statues_in_a_circle_holding_hands.webp,0,1,0.00,5.0
https://9takes.com/community,0,143,0.00,8.5
https://9takes.com/community/consensus-on-human-nature,0,29,0.00,7.1
https://9takes.com/community/how-minds-change-on-9takes,0,4,0.00,13.8
https://9takes.com/community/introducing-9takes,0,1,0.00,6.0
https://9takes.com/community/kantian-filters-and-nine-perspectives,0,70,0.00,22.1
https://9takes.com/community/personality-frameworks-map-not-territory,0,17,0.00,7.6
https://9takes.com/community/societal-ticking-time-bombs,0,51,0.00,10.4
https://9takes.com/community/software-and-hardware-of-the-mind,0,19,0.00,13.9
https://9takes.com/enneagram-corner/anxiety-and-enneagram-types-guide,0,40,0.00,25.9
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#enneagram-subtypes-and-astrological-elements,0,639,0.00,7.7
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#enneagram-types-and-astrological-houses,0,673,0.00,7.5
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#enneagram-vs-astrology-whats-the-difference,0,665,0.00,6.3
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#enneagram-wings-and-planetary-aspects,0,1059,0.00,7.2
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#how-to-read-your-birth-chart-and-enneagram-type-together,0,872,0.00,7.4
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#what-enneagram-type-is-your-zodiac-sign,0,1479,0.00,6.9
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#when-your-type-and-sign-seem-to-contradict,0,298,0.00,7.5
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#why-each-enneagram-type-matches-its-zodiac-sign,0,1417,0.00,6.9
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#the-enneagram-attachment-healing-matrix,0,404,0.00,8.2
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#the-missing-piece-what-is-the-enneagram,0,394,0.00,7.9
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#the-three-centers-a-quick-lens-before-we-dive-in,0,56,0.00,8.1
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#two-kinds-of-avoidant-the-distinction-most-articles-skip,0,308,0.00,7.3
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-1-the-perfectionists-attachment-dilemma,0,289,0.00,8.1
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-2-the-helpers-anxious-attachment-trap,0,634,0.00,7.6
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-3-the-achievers-performance-based-attachment,0,365,0.00,7.8
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-4-the-individualists-push-pull-attachment,0,611,0.00,7.4
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-5-the-investigators-dismissive-fortress,0,164,0.00,6.6
