page,clicks,impressions,ctr_pct,position
https://9takes.com/personality-analysis/charli-xcx,6,464,1.29,10.0
https://9takes.com/personality-analysis/ella-langley,6,445,1.35,7.8
https://9takes.com/personality-analysis/emma-chamberlain,6,711,0.84,18.8
https://9takes.com/personality-analysis/halsey,6,329,1.82,9.6
https://9takes.com/personality-analysis/jackie-kennedy,6,784,0.77,9.8
https://9takes.com/personality-analysis/leila-hormozi,6,542,1.11,9.9
https://9takes.com/personality-analysis/meryl-streep,6,320,1.88,8.4
https://9takes.com/personality-analysis/ronald-reagan,6,531,1.13,15.2
https://9takes.com/personality-analysis/selena-gomez,6,1602,0.37,8.9
https://9takes.com/pop-culture,6,400,1.50,13.5
https://9takes.com/pop-culture/tech-titans-ai-wars,6,2288,0.26,9.9
https://9takes.com/enneagram-corner/enneagram-crisis-management-guide,5,214,2.34,10.0
https://9takes.com/enneagram-corner/enneagram-type-6,5,1089,0.46,23.1
https://9takes.com/enneagram-corner/enneagram-types-at-party,5,345,1.45,9.0
https://9takes.com/enneagram-corner/enneagram-types-working-in-teams,5,1467,0.34,52.7
https://9takes.com/enneagram-corner/how-each-enneagram-flexes,5,231,2.16,10.8
https://9takes.com/enneagram-corner/mental-health/enneagram-anxiety-complete-guide,5,1272,0.39,11.7
https://9takes.com/personality-analysis/anna-kendrick,5,206,2.43,8.4
https://9takes.com/personality-analysis/asmongold,5,1337,0.37,8.6
https://9takes.com/personality-analysis/casey-neistat,5,1295,0.39,11.0
https://9takes.com/personality-analysis/emma-myers,5,293,1.71,6.0
https://9takes.com/personality-analysis/friedrich-nietzsche,5,1173,0.43,9.0
https://9takes.com/personality-analysis/george-h-w-bush,5,288,1.74,14.5
https://9takes.com/personality-analysis/jack-dorsey,5,642,0.78,11.6
https://9takes.com/personality-analysis/john-coogan,5,840,0.60,10.6
https://9takes.com/personality-analysis/kai-cenat,5,2915,0.17,8.4
https://9takes.com/personality-analysis/neil-strauss,5,469,1.07,8.2
https://9takes.com/personality-analysis/oliver-tree,5,482,1.04,7.3
https://9takes.com/personality-analysis/rooney-mara,5,266,1.88,8.5
https://9takes.com/personality-analysis/sydney-sweeney,5,3312,0.15,7.6
https://9takes.com/personality-analysis/tom-cruise,5,1034,0.48,11.6
https://9takes.com/personality-analysis/type/7,5,1146,0.44,12.8
https://9takes.com/personality-analysis/zoe-kravitz,5,334,1.50,10.9
https://9takes.com/enneagram-corner/enneagram-addiction-recovery-guide,4,253,1.58,8.3
https://9takes.com/enneagram-corner/enneagram-communication-styles,4,419,0.95,14.1
https://9takes.com/enneagram-corner/enneagram-communication-tips,4,328,1.22,12.9
https://9takes.com/enneagram-corner/enneagram-tldr,4,1623,0.25,41.4
https://9takes.com/enneagram-corner/mental-health/enneagram-crisis-management-guide,4,611,0.65,9.4
https://9takes.com/enneagram-corner/neurodiversity-vs-personality,4,184,2.17,11.0
https://9takes.com/enneagram-corner/why-you-cant-stop-overthinking-enneagram,4,585,0.68,10.9
https://9takes.com/personality-analysis/alex-hormozi,4,1270,0.31,12.1
https://9takes.com/personality-analysis/billie-eilish,4,1268,0.32,9.6
https://9takes.com/personality-analysis/david-friedberg,4,1000,0.40,12.1
https://9takes.com/personality-analysis/hailey-bieber,4,1209,0.33,10.3
https://9takes.com/personality-analysis/henry-cavill,4,1059,0.38,11.0
https://9takes.com/personality-analysis/hilary-duff,4,379,1.06,8.6
https://9takes.com/personality-analysis/justin-bieber,4,873,0.46,11.4
https://9takes.com/personality-analysis/kourtney-kardashian,4,882,0.45,7.6
https://9takes.com/personality-analysis/mark-zuckerberg,4,654,0.61,12.3
https://9takes.com/personality-analysis/michael-seibel,4,715,0.56,6.9
https://9takes.com/personality-analysis/mike-majlak,4,274,1.46,8.5
https://9takes.com/personality-analysis/peter-thiel,4,961,0.42,9.6
https://9takes.com/personality-analysis/sam-parr,4,151,2.65,10.2
https://9takes.com/personality-analysis/sean-evans,4,376,1.06,7.5
https://9takes.com/personality-analysis/steve-carell,4,994,0.40,8.9
https://9takes.com/personality-analysis/trevor-noah,4,553,0.72,10.2
https://9takes.com/enneagram-corner/enneagram-dating-guide-for-men,3,377,0.80,10.9
https://9takes.com/enneagram-corner/enneagram-party-planner,3,58,5.17,21.6
https://9takes.com/enneagram-corner/love-languages-and-enneagram-types,3,1773,0.17,10.9
https://9takes.com/enneagram-corner/mental-health/enneagram-therapy-guide,3,315,0.95,22.5
https://9takes.com/enneagram-corner/why-dating-apps-are-harder-for-certain-personality-types,3,537,0.56,14.2
https://9takes.com/enneagram-corner/why-the-next-thing-wont-fix-it-type-7,3,138,2.17,8.6
https://9takes.com/personality-analysis/agatha-christie,3,930,0.32,10.7
https://9takes.com/personality-analysis/amber-heard,3,407,0.74,12.4
https://9takes.com/personality-analysis/arnold-schwarzenegger,3,441,0.68,9.7
https://9takes.com/personality-analysis/bernard-arnault,3,478,0.63,9.5
https://9takes.com/personality-analysis/beyonce-knowles,3,972,0.31,9.9
https://9takes.com/personality-analysis/chappell-roan,3,1030,0.29,9.4
https://9takes.com/personality-analysis/conan-obrien,3,247,1.21,9.4
https://9takes.com/personality-analysis/dave-portnoy,3,215,1.40,10.9
https://9takes.com/personality-analysis/elon-musk,3,2688,0.11,13.7
https://9takes.com/personality-analysis/jimmy-fallon,3,729,0.41,6.6
https://9takes.com/personality-analysis/kylie-jenner,3,709,0.42,10.6
https://9takes.com/personality-analysis/larry-page,3,265,1.13,13.4
https://9takes.com/personality-analysis/michael-b-jordan,3,417,0.72,11.5
https://9takes.com/personality-analysis/miles-teller,3,421,0.71,11.4
https://9takes.com/personality-analysis/natalie-portman,3,839,0.36,10.7
https://9takes.com/personality-analysis/robert-greene,3,1968,0.15,8.5
https://9takes.com/personality-analysis/ryan-grim,3,320,0.94,9.8
https://9takes.com/personality-analysis/sam-bankman-fried,3,338,0.89,10.2
https://9takes.com/personality-analysis/tom-hardy,3,965,0.31,10.0
https://9takes.com/personality-analysis/tom-hiddleston,3,728,0.41,9.8
https://9takes.com/personality-analysis/tom-holland,3,691,0.43,10.1
https://9takes.com/about,2,198,1.01,3.6
https://9takes.com/enneagram-corner/beginners-guide-to-determining-your-enneagram-type,2,317,0.63,32.6
https://9takes.com/enneagram-corner/enneagram-leadership,2,606,0.33,41.0
https://9takes.com/enneagram-corner/enneagram-personal-growth,2,1005,0.20,25.0
https://9takes.com/enneagram-corner/enneagram-therapy-resistance-guide,2,71,2.82,11.2
https://9takes.com/enneagram-corner/enneagram-vs-personality-frameworks-comparison,2,4252,0.05,9.1
https://9takes.com/enneagram-corner/how-to-navigate-early-relationship-stages,2,177,1.13,13.2
https://9takes.com/enneagram-corner/mental-health/enneagram-therapy-resistance-guide,2,180,1.11,19.8
https://9takes.com/enneagram-corner/mental-health/enneagram-workplace-mental-health,2,110,1.82,11.9
https://9takes.com/enneagram-corner/philosophy-psychology-and-the-enneagram,2,100,2.00,9.1
https://9takes.com/personality-analysis/adam-sandler,2,146,1.37,11.0
https://9takes.com/personality-analysis/alexandria-ocasio-cortez,2,230,0.87,10.2
https://9takes.com/personality-analysis/anna-wintour,2,349,0.57,10.2
https://9takes.com/personality-analysis/barack-obama,2,300,0.67,10.3
https://9takes.com/personality-analysis/ben-horowitz,2,469,0.43,9.2
https://9takes.com/personality-analysis/caleb-hearon,2,427,0.47,9.0
https://9takes.com/personality-analysis/david-goggins,2,720,0.28,10.6
https://9takes.com/personality-analysis/doechii,2,143,1.40,10.0
https://9takes.com/personality-analysis/dwayne-johnson,2,560,0.36,10.2
https://9takes.com/personality-analysis/garry-tan,2,426,0.47,9.5
https://9takes.com/personality-analysis/gigi-hadid,2,62,3.23,9.5
https://9takes.com/personality-analysis/gordon-ramsay,2,48,4.17,9.0
https://9takes.com/personality-analysis/grimes,2,1081,0.19,13.0
https://9takes.com/personality-analysis/jason-calacanis,2,348,0.57,9.5
https://9takes.com/personality-analysis/jennifer-garner,2,478,0.42,6.9
https://9takes.com/personality-analysis/jennifer-lawrence,2,550,0.36,10.8
https://9takes.com/personality-analysis/joaquin-phoenix,2,797,0.25,10.6
https://9takes.com/personality-analysis/john-d-rockefeller,2,104,1.92,8.8
https://9takes.com/personality-analysis/john-mcafee,2,175,1.14,10.0
https://9takes.com/personality-analysis/john-travolta,2,325,0.62,8.7
https://9takes.com/personality-analysis/johnny-depp,2,964,0.21,10.7
https://9takes.com/personality-analysis/joseph-stalin,2,681,0.29,10.4
https://9takes.com/personality-analysis/keanu-reeves,2,1073,0.19,11.1
https://9takes.com/personality-analysis/keke-palmer,2,238,0.84,7.6
https://9takes.com/personality-analysis/kim-kardashian,2,495,0.40,10.9
https://9takes.com/personality-analysis/lili-reinhart,2,137,1.46,10.6
https://9takes.com/personality-analysis/madison-beer,2,2002,0.10,9.1
https://9takes.com/personality-analysis/marc-andreessen,2,216,0.93,9.3
https://9takes.com/personality-analysis/matt-damon,2,177,1.13,8.0
https://9takes.com/personality-analysis/millie-bobby-brown,2,999,0.20,9.9
https://9takes.com/personality-analysis/mindy-kaling,2,121,1.65,9.0
https://9takes.com/personality-analysis/morgan-wallen,2,152,1.32,9.0
https://9takes.com/personality-analysis/naomi-osaka,2,127,1.57,11.3
https://9takes.com/personality-analysis/nicole-kidman,2,496,0.40,9.5
https://9takes.com/personality-analysis/nikola-tesla,2,957,0.21,10.4
https://9takes.com/personality-analysis/ray-dalio,2,369,0.54,11.9
https://9takes.com/personality-analysis/reed-hastings,2,99,2.02,8.1
https://9takes.com/personality-analysis/sara-saffari,2,85,2.35,7.2
https://9takes.com/personality-analysis/sergey-brin,2,342,0.58,10.5
https://9takes.com/personality-analysis/shia-labeouf,2,523,0.38,8.7
https://9takes.com/personality-analysis/tara-yummy,2,259,0.77,8.1
https://9takes.com/personality-analysis/tom-hanks,2,783,0.26,9.3
https://9takes.com/personality-analysis/tyler-cowen,2,210,0.95,7.0
https://9takes.com/personality-analysis/winston-churchill,2,615,0.33,14.3
https://9takes.com/pop-culture/incel-blackpill-radicalization-enneagram,2,661,0.30,13.0
https://9takes.com/pop-culture/what-enneagram-type-are-most-musicians,2,127,1.57,8.0
https://9takes.com/blog,1,163,0.61,3.4
https://9takes.com/community/why-im-selective-sharing-enneagram,1,67,1.49,6.7
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#enneagram-types-and-zodiac-signs-the-complete-correlation-chart,1,1026,0.10,7.0
https://9takes.com/enneagram-corner/enneagram-and-adhd-which-types-struggle-most#why-your-enneagram-type-affects-how-adhd-shows-up,1,2093,0.05,4.4
https://9takes.com/enneagram-corner/enneagram-and-mental-illness#type-5-social-isolation-and-schizoid-tendencies,1,1470,0.07,7.2
https://9takes.com/enneagram-corner/enneagram-books-websites-podcasts,1,156,0.64,50.3
https://9takes.com/enneagram-corner/enneagram-influences,1,499,0.20,48.6
https://9takes.com/enneagram-corner/enneagram-object-relations,1,289,0.35,10.3
https://9takes.com/enneagram-corner/enneagram-stress-number,1,348,0.29,30.7
https://9takes.com/enneagram-corner/enneagram-vs-meyers-briggs,1,640,0.16,29.3
https://9takes.com/enneagram-corner/how-each-enneagram-type-unwinds,1,177,0.56,13.8
https://9takes.com/enneagram-corner/relationship-communication-guide,1,1931,0.05,34.2
https://9takes.com/enneagram-corner/toxic-traits-relationships-warning-signs#when-survival-strategies-become-toxic-patterns,1,333,0.30,8.4
https://9takes.com/how-to-guides/definitive-guide-to-self-efficacy,1,49,2.04,24.0
https://9takes.com/personality-analysis/Charli-xcx,1,395,0.25,9.1
https://9takes.com/personality-analysis/David-Friedberg,1,274,0.36,5.9
https://9takes.com/personality-analysis/Howard-Stern,1,42,2.38,9.5
https://9takes.com/personality-analysis/Taylor-Lorenz,1,22,4.55,9.3
https://9takes.com/personality-analysis/adam-neumann,1,170,0.59,12.1
https://9takes.com/personality-analysis/adin-ross,1,752,0.13,12.6
https://9takes.com/personality-analysis/alex-cooper,1,380,0.26,11.9
https://9takes.com/personality-analysis/alex-lieberman,1,20,5.00,7.1
https://9takes.com/personality-analysis/andrew-tate,1,369,0.27,9.9
https://9takes.com/personality-analysis/anya-taylor-joy,1,715,0.14,10.9
https://9takes.com/personality-analysis/austin-butler,1,75,1.33,10.3
https://9takes.com/personality-analysis/bob-dylan#decoding-dylan-the-man-beneath-the-myth,1,185,0.54,8.1
https://9takes.com/personality-analysis/brian-chesky,1,104,0.96,7.5
https://9takes.com/personality-analysis/brittany-broski,1,182,0.55,10.5
https://9takes.com/personality-analysis/cardi-b,1,335,0.30,10.2
https://9takes.com/personality-analysis/categories/creator-media,1,55,1.82,7.3
https://9takes.com/personality-analysis/christian-bale,1,182,0.55,9.6
https://9takes.com/personality-analysis/dalton-caldwell,1,339,0.29,8.2
https://9takes.com/personality-analysis/david-dobrik,1,38,2.63,11.0
https://9takes.com/personality-analysis/david-sacks,1,562,0.18,10.0
https://9takes.com/personality-analysis/denzel-washington,1,427,0.23,8.9
https://9takes.com/personality-analysis/dr-phil,1,113,0.88,10.3
https://9takes.com/personality-analysis/drake,1,506,0.20,8.5
https://9takes.com/personality-analysis/eminem,1,642,0.16,11.8
https://9takes.com/personality-analysis/gavin-newsom,1,305,0.33,10.5
https://9takes.com/personality-analysis/george-rr-martin,1,248,0.40,11.1
https://9takes.com/personality-analysis/george-w-bush,1,198,0.51,9.5
https://9takes.com/personality-analysis/harrison-ford,1,263,0.38,10.6
https://9takes.com/personality-analysis/hayao-miyazaki,1,356,0.28,9.7
https://9takes.com/personality-analysis/howard-stern,1,184,0.54,9.9
https://9takes.com/personality-analysis/hugh-jackman,1,255,0.39,10.0
https://9takes.com/personality-analysis/ilona-maher,1,614,0.16,10.6
https://9takes.com/personality-analysis/jennifer-lopez,1,1094,0.09,9.6
https://9takes.com/personality-analysis/joe-lonsdale,1,110,0.91,10.7
https://9takes.com/personality-analysis/joe-rogan,1,859,0.12,9.7
https://9takes.com/personality-analysis/john-ternus,1,134,0.75,9.9
https://9takes.com/personality-analysis/jon-bernthal,1,103,0.97,6.9
https://9takes.com/personality-analysis/kacey-musgraves,1,30,3.33,9.2
https://9takes.com/personality-analysis/kamala-harris,1,156,0.64,13.3
https://9takes.com/personality-analysis/kate-hudson,1,72,1.39,7.5
https://9takes.com/personality-analysis/kendrick-lamar,1,256,0.39,10.9
https://9takes.com/personality-analysis/khloe-kardashian,1,505,0.20,9.0
https://9takes.com/personality-analysis/kyle-forgeard,1,224,0.45,7.3
https://9takes.com/personality-analysis/lady-gaga,1,148,0.68,9.7
https://9takes.com/personality-analysis/leonardo-da-vinci,1,150,0.67,9.0
https://9takes.com/personality-analysis/leonardo-dicaprio,1,503,0.20,12.7
https://9takes.com/personality-analysis/marcello-hernandez,1,73,1.37,9.8
https://9takes.com/personality-analysis/matt-smith,1,59,1.69,7.2
https://9takes.com/personality-analysis/michelle-obama,1,233,0.43,13.5
https://9takes.com/personality-analysis/mr-beast,1,1477,0.07,9.9
https://9takes.com/personality-analysis/oprah-winfrey,1,417,0.24,18.0
https://9takes.com/personality-analysis/paul-mescal,1,129,0.78,8.9
https://9takes.com/personality-analysis/rihanna,1,404,0.25,11.9
https://9takes.com/personality-analysis/robert-de-niro,1,118,0.85,8.6
https://9takes.com/personality-analysis/robert-oppenheimer,1,356,0.28,10.2
https://9takes.com/personality-analysis/saagar-enjeti,1,22,4.55,12.7
https://9takes.com/personality-analysis/saoirse-ronan,1,221,0.45,10.8
https://9takes.com/personality-analysis/shaan-puri,1,166,0.60,7.3
https://9takes.com/personality-analysis/stephen-colbert,1,59,1.69,8.2
https://9takes.com/personality-analysis/steve-jobs,1,484,0.21,16.9
https://9takes.com/personality-analysis/sundar-pichai,1,327,0.31,11.0
https://9takes.com/personality-analysis/taylor-frankie-paul,1,25,4.00,10.0
https://9takes.com/personality-analysis/taylor-swift,1,298,0.34,13.4
https://9takes.com/personality-analysis/theo-von,1,142,0.70,9.9
https://9takes.com/personality-analysis/trisha-paytas,1,106,0.94,8.4
https://9takes.com/personality-analysis/will-smith,1,49,2.04,7.8
https://9takes.com/personality-analysis/xqc,1,367,0.27,7.5
https://9takes.com/personality-analysis/zara-larsson,1,366,0.27,8.3
https://9takes.com/personality-analysis/zohran-mamdani,1,135,0.74,7.0
https://9takes.com/pop-culture/cancel-culture-enneagram-type,1,133,0.75,9.9
https://9takes.com/pop-culture/google-leadership-evolution,1,746,0.13,9.1
https://9takes.com/pop-culture/hollywood-heartthrobs-enneagram-analysis,1,240,0.42,9.4
https://9takes.com/pop-culture/podcaster-personality-map,1,106,0.94,12.8
https://9takes.com/pop-culture/tech-titans-enneagram-analysis,1,561,0.18,8.4
https://9takes.com/pop-culture/tech-titans-leadership-styles,1,373,0.27,8.3
https://9takes.com/pop-culture/twitter-x-personality-types-toxic,1,570,0.18,8.0
https://9takes.com/blogs/greek_statues_in_a_circle_holding_hands.webp,0,1,0.00,5.0
https://9takes.com/community,0,113,0.00,9.2
https://9takes.com/community/consensus-on-human-nature,0,30,0.00,6.9
https://9takes.com/community/how-minds-change-on-9takes,0,6,0.00,11.3
https://9takes.com/community/kantian-filters-and-nine-perspectives,0,69,0.00,22.2
https://9takes.com/community/personality-frameworks-map-not-territory,0,15,0.00,7.7
https://9takes.com/community/societal-ticking-time-bombs,0,51,0.00,10.4
https://9takes.com/community/software-and-hardware-of-the-mind,0,23,0.00,17.0
https://9takes.com/corpus-stats,0,1441,0.00,8.4
https://9takes.com/enneagram-corner/anxiety-and-enneagram-types-guide,0,49,0.00,24.7
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#enneagram-subtypes-and-astrological-elements,0,570,0.00,7.7
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#enneagram-types-and-astrological-houses,0,611,0.00,7.4
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#enneagram-vs-astrology-whats-the-difference,0,617,0.00,6.4
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#enneagram-wings-and-planetary-aspects,0,971,0.00,7.2
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#how-to-read-your-birth-chart-and-enneagram-type-together,0,796,0.00,7.4
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#what-enneagram-type-is-your-zodiac-sign,0,1359,0.00,6.9
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#when-your-type-and-sign-seem-to-contradict,0,270,0.00,7.5
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#why-each-enneagram-type-matches-its-zodiac-sign,0,1303,0.00,6.9
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#the-enneagram-attachment-healing-matrix,0,339,0.00,8.2
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#the-missing-piece-what-is-the-enneagram,0,377,0.00,7.8
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#the-three-centers-a-quick-lens-before-we-dive-in,0,63,0.00,8.2
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#two-kinds-of-avoidant-the-distinction-most-articles-skip,0,291,0.00,7.3
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-1-the-perfectionists-attachment-dilemma,0,262,0.00,8.0
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-2-the-helpers-anxious-attachment-trap,0,594,0.00,7.5
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-3-the-achievers-performance-based-attachment,0,312,0.00,7.7
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-4-the-individualists-push-pull-attachment,0,534,0.00,7.3
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-5-the-investigators-dismissive-fortress,0,148,0.00,6.5
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-6-the-loyalists-anxiety-spiral,0,107,0.00,7.3
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-7-the-enthusiasts-avoidance-through-adventure,0,72,0.00,7.6
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-8-the-challengers-armored-heart,0,101,0.00,6.7
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#type-9-the-peacemakers-invisible-attachment,0,113,0.00,8.4
https://9takes.com/enneagram-corner/attachment-styles-and-enneagram-types#what-are-attachment-styles-really,0,544,0.00,7.6
https://9takes.com/enneagram-corner/beginners-guide-to-determining-your-enneagram-type#step-1-forget-everything-you-know-about-personality-tests,0,2,0.00,10.5
https://9takes.com/enneagram-corner/beginners-guide-to-determining-your-enneagram-type#step-2-find-your-emotional-home-base,0,2,0.00,10.5
https://9takes.com/enneagram-corner/beginners-guide-to-determining-your-enneagram-type#step-3-connect-the-dots-to-your-childhood,0,2,0.00,10.5
