page,clicks,impressions,ctr_pct,position
https://9takes.com/personality-analysis/saoirse-ronan,3,279,1.08,8.5
https://9takes.com/personality-analysis/shia-labeouf,3,492,0.61,8.8
https://9takes.com/personality-analysis/winston-churchill,3,651,0.46,13.4
https://9takes.com/personality-analysis/zara-larsson,3,721,0.42,8.5
https://9takes.com/enneagram-corner/astrology-and-the-enneagram#enneagram-types-and-zodiac-signs-the-complete-correlation-chart,2,1054,0.19,6.7
https://9takes.com/enneagram-corner/enneagram-and-adhd-which-types-struggle-most#why-your-enneagram-type-affects-how-adhd-shows-up,2,2145,0.09,4.3
https://9takes.com/enneagram-corner/enneagram-and-mental-illness#type-6-anxiety-disorders-and-paranoid-thinking,2,2087,0.10,6.5
https://9takes.com/enneagram-corner/enneagram-party-planner,2,51,3.92,8.3
https://9takes.com/enneagram-corner/enneagram-stress-number,2,858,0.23,34.9
https://9takes.com/enneagram-corner/enneagram-type-1,2,395,0.51,16.3
https://9takes.com/enneagram-corner/how-each-enneagram-type-self-sabotages-success,2,706,0.28,8.7
https://9takes.com/enneagram-corner/how-to-navigate-early-relationship-stages,2,122,1.64,14.2
https://9takes.com/enneagram-corner/philosophy-psychology-and-the-enneagram,2,92,2.17,9.9
https://9takes.com/enneagram-corner/why-the-next-thing-wont-fix-it-type-7,2,152,1.32,16.3
https://9takes.com/personality-analysis/adam-sandler,2,248,0.81,9.4
https://9takes.com/personality-analysis/albert-einstein,2,366,0.55,12.9
https://9takes.com/personality-analysis/alexandria-ocasio-cortez,2,316,0.63,9.1
https://9takes.com/personality-analysis/andrew-callaghan,2,245,0.82,8.2
https://9takes.com/personality-analysis/andrew-ross-sorkin,2,50,4.00,9.2
https://9takes.com/personality-analysis/anna-wintour,2,492,0.41,9.5
https://9takes.com/personality-analysis/barack-obama,2,358,0.56,10.3
https://9takes.com/personality-analysis/bobbi-althoff,2,277,0.72,10.4
https://9takes.com/personality-analysis/christopher-nolan,2,362,0.55,9.1
https://9takes.com/personality-analysis/david-goggins,2,873,0.23,9.1
https://9takes.com/personality-analysis/elon-musk,2,1516,0.13,16.3
https://9takes.com/personality-analysis/emily-ratajkowski,2,121,1.65,9.4
https://9takes.com/personality-analysis/george-rr-martin,2,275,0.73,10.0
https://9takes.com/personality-analysis/gigi-hadid,2,101,1.98,5.9
https://9takes.com/personality-analysis/halsey,2,348,0.57,10.4
https://9takes.com/personality-analysis/harrison-ford,2,210,0.95,9.6
https://9takes.com/personality-analysis/hugh-jackman,2,655,0.31,9.5
https://9takes.com/personality-analysis/jennifer-lopez,2,1173,0.17,9.4
https://9takes.com/personality-analysis/jimmy-fallon,2,705,0.28,7.8
https://9takes.com/personality-analysis/joe-rogan,2,866,0.23,9.4
https://9takes.com/personality-analysis/john-d-rockefeller,2,209,0.96,8.3
https://9takes.com/personality-analysis/john-ternus,2,494,0.40,8.5
https://9takes.com/personality-analysis/kendall-jenner,2,183,1.09,8.7
https://9takes.com/personality-analysis/khloe-kardashian,2,645,0.31,8.3
https://9takes.com/personality-analysis/lili-reinhart,2,402,0.50,10.1
https://9takes.com/personality-analysis/logan-paul,2,770,0.26,11.8
https://9takes.com/personality-analysis/margaret-qualley,2,93,2.15,8.6
https://9takes.com/personality-analysis/michelle-obama,2,236,0.85,15.3
https://9takes.com/personality-analysis/mr-beast,2,1351,0.15,11.5
https://9takes.com/personality-analysis/nate-bargatze,2,69,2.90,10.2
https://9takes.com/personality-analysis/olivia-cooke,2,51,3.92,7.2
https://9takes.com/personality-analysis/oprah-winfrey,2,593,0.34,15.8
https://9takes.com/personality-analysis/palmer-luckey,2,434,0.46,11.4
https://9takes.com/personality-analysis/phoebe-bridgers,2,331,0.60,7.6
https://9takes.com/personality-analysis/ryan-grim,2,339,0.59,10.6
https://9takes.com/personality-analysis/sam-bankman-fried,2,436,0.46,15.1
https://9takes.com/personality-analysis/scarlett-johansson,2,1049,0.19,8.3
https://9takes.com/personality-analysis/travis-kelce,2,230,0.87,7.6
https://9takes.com/pop-culture/google-leadership-evolution,2,733,0.27,12.0
https://9takes.com/pop-culture/us-presidents-enneagram-analysis,2,31,6.45,7.8
https://9takes.com/about,1,184,0.54,3.4
https://9takes.com/community/why-im-selective-sharing-enneagram,1,56,1.79,5.4
https://9takes.com/enneagram-corner/beginners-guide-to-determining-your-enneagram-type,1,375,0.27,30.4
https://9takes.com/enneagram-corner/enneagram-and-adhd-which-types-struggle-most#how-adhd-affects-each-enneagram-type-differently,1,2173,0.05,4.3
https://9takes.com/enneagram-corner/enneagram-books-websites-podcasts,1,96,1.04,43.0
https://9takes.com/enneagram-corner/enneagram-connecting-lines,1,234,0.43,16.4
https://9takes.com/enneagram-corner/enneagram-harmonic-approaches,1,9,11.11,9.0
https://9takes.com/enneagram-corner/enneagram-team-dynamics,1,763,0.13,31.2
https://9takes.com/enneagram-corner/enneagram-vs-meyers-briggs,1,453,0.22,30.3
https://9takes.com/enneagram-corner/mental-health/enneagram-medication-mental-health#type-2-the-helper-and-medication,1,17,5.88,5.4
https://9takes.com/enneagram-corner/neurodiversity-vs-personality,1,50,2.00,11.4
https://9takes.com/how-to-guides/5-tough-conversations-you-need-to-have-with-your-partner,1,146,0.68,32.5
https://9takes.com/how-to-guides/definitive-guide-to-self-efficacy,1,24,4.17,10.1
https://9takes.com/personality-analysis/Charli-xcx,1,78,1.28,7.7
https://9takes.com/personality-analysis/aaron-pierre,1,143,0.70,7.5
https://9takes.com/personality-analysis/adin-ross,1,918,0.11,11.2
https://9takes.com/personality-analysis/alex-cooper,1,582,0.17,11.9
https://9takes.com/personality-analysis/alex-lieberman,1,23,4.35,9.5
https://9takes.com/personality-analysis/amelia-dimoldenberg,1,79,1.27,8.0
https://9takes.com/personality-analysis/bad-bunny,1,325,0.31,8.6
https://9takes.com/personality-analysis/benny-blanco,1,136,0.74,8.9
https://9takes.com/personality-analysis/bill-burr,1,522,0.19,7.5
https://9takes.com/personality-analysis/bill-clinton,1,83,1.20,10.1
https://9takes.com/personality-analysis/brian-chesky,1,32,3.13,21.2
https://9takes.com/personality-analysis/cardi-b,1,333,0.30,9.4
https://9takes.com/personality-analysis/chappell-roan,1,874,0.11,9.7
https://9takes.com/personality-analysis/chris-hemsworth,1,318,0.31,8.9
https://9takes.com/personality-analysis/corinna-kopf,1,91,1.10,5.5
https://9takes.com/personality-analysis/dalton-caldwell,1,417,0.24,8.3
https://9takes.com/personality-analysis/david-beckham,1,596,0.17,8.2
https://9takes.com/personality-analysis/david-dobrik,1,162,0.62,13.7
https://9takes.com/personality-analysis/david-sacks,1,255,0.39,8.4
https://9takes.com/personality-analysis/dax-shepard,1,71,1.41,7.7
https://9takes.com/personality-analysis/doechii,1,277,0.36,11.2
https://9takes.com/personality-analysis/dolly-parton,1,210,0.48,9.2
https://9takes.com/personality-analysis/donald-trump,1,278,0.36,17.9
https://9takes.com/personality-analysis/dr-phil,1,251,0.40,10.5
https://9takes.com/personality-analysis/eminem,1,1162,0.09,12.3
https://9takes.com/personality-analysis/freddie-mercury,1,149,0.67,7.9
https://9takes.com/personality-analysis/frida-kahlo,1,479,0.21,9.8
https://9takes.com/personality-analysis/gavin-newsom,1,195,0.51,13.5
https://9takes.com/personality-analysis/hayao-miyazaki,1,379,0.26,9.8
https://9takes.com/personality-analysis/howard-stern,1,417,0.24,11.6
https://9takes.com/personality-analysis/ilona-maher,1,739,0.14,9.8
https://9takes.com/personality-analysis/james-charles,1,41,2.44,6.7
https://9takes.com/personality-analysis/jeff-bezos,1,811,0.12,15.3
https://9takes.com/personality-analysis/joaquin-phoenix,1,769,0.13,15.4
https://9takes.com/personality-analysis/joe-biden,1,78,1.28,16.9
https://9takes.com/personality-analysis/jordi-hays#the-newspaper-came-before-the-studio,1,636,0.16,6.3
https://9takes.com/personality-analysis/jordi-hays#while-other-kids-worshipped-athletes,1,1789,0.06,6.5
https://9takes.com/personality-analysis/joseph-stalin,1,368,0.27,9.2
https://9takes.com/personality-analysis/kacey-musgraves,1,63,1.59,8.3
https://9takes.com/personality-analysis/kamala-harris,1,152,0.66,17.9
https://9takes.com/personality-analysis/kate-hudson,1,94,1.06,7.5
https://9takes.com/personality-analysis/katy-perry,1,256,0.39,11.0
https://9takes.com/personality-analysis/kyle-forgeard,1,381,0.26,7.1
https://9takes.com/personality-analysis/lady-gaga,1,416,0.24,11.3
https://9takes.com/personality-analysis/leonardo-da-vinci,1,199,0.50,9.2
https://9takes.com/personality-analysis/leonardo-dicaprio,1,675,0.15,12.6
https://9takes.com/personality-analysis/lex-fridman#shes-the-reason-for-any-good-that-i-am,1,48,2.08,7.6
https://9takes.com/personality-analysis/lupita-nyongo,1,91,1.10,11.7
https://9takes.com/personality-analysis/machine-gun-kelly,1,72,1.39,7.5
https://9takes.com/personality-analysis/matt-smith,1,94,1.06,6.9
https://9takes.com/personality-analysis/miles-teller,1,688,0.15,12.8
https://9takes.com/personality-analysis/miley-cyrus,1,311,0.32,11.7
https://9takes.com/personality-analysis/mother-teresa,1,128,0.78,10.1
https://9takes.com/personality-analysis/n3on,1,51,1.96,6.4
https://9takes.com/personality-analysis/odessa-azion,1,149,0.67,7.8
https://9takes.com/personality-analysis/olivia-munn,1,320,0.31,9.5
https://9takes.com/personality-analysis/pedro-pascal,1,638,0.16,8.1
https://9takes.com/personality-analysis/pete-hegseth,1,145,0.69,7.3
https://9takes.com/personality-analysis/pinkpantheress,1,166,0.60,7.7
https://9takes.com/personality-analysis/rachel-mcadams,1,32,3.13,8.6
https://9takes.com/personality-analysis/reed-hastings,1,212,0.47,17.7
https://9takes.com/personality-analysis/robert-oppenheimer,1,502,0.20,15.3
https://9takes.com/personality-analysis/ruth-bader-ginsburg,1,190,0.53,14.1
https://9takes.com/personality-analysis/sadie-sink,1,281,0.36,7.1
https://9takes.com/personality-analysis/samara-weaving,1,18,5.56,7.0
https://9takes.com/personality-analysis/simon-sinek,1,133,0.75,7.7
https://9takes.com/personality-analysis/simone-biles,1,58,1.72,8.9
https://9takes.com/personality-analysis/sky-bri#the-girl-at-register-seven,1,3186,0.03,8.8
https://9takes.com/personality-analysis/snoop-dogg,1,448,0.22,9.2
https://9takes.com/personality-analysis/stephen-colbert,1,63,1.59,9.9
https://9takes.com/personality-analysis/stephen-hawking,1,1597,0.06,10.6
https://9takes.com/personality-analysis/steven-bartlett,1,63,1.59,9.1
https://9takes.com/personality-analysis/sundar-pichai,1,470,0.21,11.1
https://9takes.com/personality-analysis/taylor-swift,1,240,0.42,11.3
https://9takes.com/personality-analysis/tim-dillon,1,133,0.75,13.5
https://9takes.com/personality-analysis/tom-hanks,1,743,0.13,9.8
https://9takes.com/personality-analysis/travis-kalanick,1,136,0.74,6.9
https://9takes.com/personality-analysis/vivek-ramaswamy,1,129,0.78,8.0
https://9takes.com/personality-analysis/xqc,1,251,0.40,11.4
https://9takes.com/personality-analysis/zohran-mamdani,1,169,0.59,6.3
https://9takes.com/pop-culture/incel-blackpill-radicalization-enneagram,1,602,0.17,17.5
https://9takes.com/pop-culture/tbpn-john-coogan-jordi-hays-enneagram-dynamic,1,215,0.47,9.5
https://9takes.com/pop-culture/trump-type-8-vs-biden-type-2,1,24,4.17,7.0
https://9takes.com/blog,0,137,0.00,4.1
https://9takes.com/blogs/greek_statues_in_a_circle_holding_hands.webp,0,1,0.00,5.0
https://9takes.com/community,0,137,0.00,8.5
https://9takes.com/community/introducing-9takes,0,1,0.00,6.0
https://9takes.com/community/kantian-filters-and-nine-perspectives,0,36,0.00,9.6
https://9takes.com/community/personality-frameworks-map-not-territory,0,6,0.00,8.3
https://9takes.com/community/societal-ticking-time-bombs,0,7,0.00,10.7
